Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,E5,9291,47058,50210,22930.07,46.86,45.59
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,E6,9929,53118,54161,23529.22,41.87,41.02
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,E7,10038,8464,7854,6508.16,64.4,49.75
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,F5,14809,9174,11862,7786.4,69.87,65.74
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,F6,9087,46509,56960,23816.36,47.6,47.91
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,F7,9046,44390,51575,23715.99,50.25,50.09
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,G5,10305,45281,50235,22308.82,46.28,45.09
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,G6,10933,59343,59941,24879.01,39.6,39.03
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,G7,11741,43120,46661,19693.59,43.36,42.18
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,H5,8521,46458,48969,25457.19,50.87,52
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,H6,9028,54850,61487,25873.57,44.25,43.4
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,H7,10195,11929,12573,9469.82,68.11,66.27
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,A8,9524,49854,48973,22764.84,42.71,41.78
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,B8,10526,33406,35636,19673.94,52.57,47.91
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,C8,8862,61300,58480,27598.85,42.36,42.66
Rep1-H2O2,d050521-120min-H2O2-R1-6-8I,120min,D8,11221,53800,55581,22426.38,39.59,38.92
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,A5,9930,27960,32428,11543.95,39.95,37.82
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,A6,9323,17446,17904,9249.71,49.53,46.64
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,A7,10411,14016,16419,7118.71,49.24,44.9
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,B5,9617,26404,25029,11508.6,41.34,37.98
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,B6,10303,21381,19968,11566.93,49.76,44.77
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,B7,11129,19931,21360,8682.12,41.03,37.17
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,C5,9422,12044,13082,6093.14,47.13,43.47
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,C6,9298,21583,20867,10242.29,44.63,42.45
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,C7,9524,23121,28101,10030.36,41.33,37.68
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,D5,12185,11078,13085,7358.52,59.66,45.62
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,D6,11358,19689,19114,10090.27,47.66,40.96
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,D7,9478,22981,23388,9552.74,39.87,37.45
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,E5,9351,12327,14484,7590.7,56.06,46.35
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,E6,10442,25937,28121,12366.66,44.75,39.42
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,E7,10965,17222,17179,8032.81,44.33,42.37
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,F5,11242,6037,7719,3461.75,51.96,47.83
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,F6,10668,24945,24451,13556.28,50.39,40.98
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,F7,10891,16139,17904,9187.98,52.54,46.05
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,G5,9626,23166,24479,10662.65,43.27,38.03
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,G6,10406,28725,30199,12546.93,41.47,37.37
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,G7,10466,14901,15114,7491.31,46.9,43.74
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,H5,9118,24139,25055,10413.16,41.12,35.92
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,H6,9209,34773,32394,14559.68,40.46,37.07
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,H7,10191,13514,14800,7871.9,53,51.19
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,A8,9982,28316,28116,11778.57,39.58,35.58
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,B8,11310,24661,22837,10470.33,40.34,34.58
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,C8,9704,29201,31612,13103.37,43.37,39
Rep1-0Pi,d050621-120min-0Pi-R1-6-8I,120min,D8,11366,26341,28781,11945.33,42.78,39.22
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,A5,10434,26141,27461,10958.67,40.19,38.73
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,A6,9230,17387,15742,8878.13,47.82,45.62
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,A7,9723,16107,17511,6783.39,40.5,38.6
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,A8,11588,25623,26833,10641.55,39.91,36.39
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,B5,9880,26565,28119,11482.47,41.26,38.42
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,B6,9562,21380,23912,10246.95,45.43,43.49
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,B7,9816,23889,25619,10224.47,40.68,37.68
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,B8,11540,17411,18305,7754.15,42.92,40.8
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,C5,10467,9831,10386,5114.18,48.57,48.09
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,C6,10765,18599,19547,9967.52,50.12,49.84
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,C7,10068,22197,23914,9862.11,42.22,39.8
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,C8,11357,29190,29476,11967.23,38.88,35.33
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,D5,10617,11559,11872,6706.02,52.71,48
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,D6,12321,18399,19519,8466.62,43.11,39.46
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,D7,11019,20227,23918,8536.16,40.06,37.9
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,D8,12158,25201,26226,11039.16,41.57,39.32
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,E5,10784,10871,12093,5878.92,49.98,46.15
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,E6,10533,24006,25021,10463.34,41.3,38.51
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,E7,9984,15418,19538,6660.84,41.32,39.7
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,F5,11509,6363,9308,3555.16,50.93,50.42
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,F6,9852,24294,23389,10877.87,42.46,39.35
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,F7,10063,14668,14805,6983.05,44.73,42.75
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,G5,10952,21601,21856,9510.37,41.73,38.53
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,G6,10635,30220,30881,12339.02,38.89,35.7
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,G7,9729,14609,16807,7263.02,46.58,43.31
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,H5,10023,23224,23357,10652.95,43.18,39.17
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,H6,10255,30690,32425,13900.13,42.58,37.62
Rep2-0Pi,d051121-120min-0Pi-R2-6-8I,120min,H7,10168,13533,13621,7064.27,48.71,46.21
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,A5,10490,23289,25629,10656.09,43.24,41.78
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,A6,9681,16737,18680,8823.76,48.95,46.33
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,A7,9662,15385,16769,6563.47,40.97,39.86
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,A8,9563,24827,27466,10451.85,40.42,36.68
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,B5,10673,22231,22323,10630.05,45.12,40.24
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,B6,9620,21364,23950,11195.55,48.87,43.45
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,B7,9416,21008,24497,9309.55,42.44,38.17
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,B8,10164,24432,23926,10327.11,40.33,36.94
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,C5,9411,11148,11007,6737.16,55.07,47.54
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,C6,10126,21267,22343,10813.84,47.69,43.25
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,C7,9503,21135,21845,10064.53,44.91,39.6
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,C8,9565,29116,28756,13813.67,45.43,39.43
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,D5,9312,10818,12339,6083.4,51.86,46.73
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,D6,11067,20958,21344,9924.9,44.45,38.51
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,D7,11713,19313,17519,8081.41,39.58,35.83
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,D8,10983,28746,29484,12479.8,41.46,35.02
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,E5,9646,11034,12321,6884.61,56.37,47.1
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,E6,11597,21360,20431,9023.08,40.14,36.38
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,E7,9191,13988,13914,6024.72,41.19,39.53
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,F5,13424,5389,6318,3412.29,56.38,49.48
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,F6,10304,22234,22346,10255.25,43.33,38.67
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,F7,10055,13804,15423,7071.01,47.85,44.16
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,G5,10334,20247,19554,9574.27,44.76,39.11
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,G6,12036,25969,25625,10932.42,39.69,36.19
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,G7,10074,13426,15753,6726.45,46.82,42.77
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,H5,9298,21393,23902,9629.84,42.75,40.41
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,H6,11937,25307,28763,11813.88,44.04,39.89
Rep3-0Pi,d051221-120min-0Pi-R3-6-8I,120min,H7,9747,12339,14508,6341.55,48.2,45.08
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,A5,9612,65745,55562,39216.63,53.4,52.36
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,A6,9167,19808,23356,18594.92,74.7,75.57
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,A7,9829,10224,10984,7271.7,61.04,49.3
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,A8,9294,60837,61394,26703.82,41.91,38.24
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,B5,8937,79134,99767,35480.13,42.74,41.51
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,B6,9421,57653,62947,31229.45,51.98,50.5
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,B7,9725,60655,67962,26215.93,41.17,38.76
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,B8,9532,49568,55554,24692.07,46.41,43.63
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,C5,9439,54564,67951,26193.41,45.89,44.3
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,C6,9805,44417,54152,27986.28,58.82,54.23
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,C7,9541,64995,64625,30208.94,44.06,41.76
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,C8,9577,65013,73303,31959.9,45.96,43.47
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,D5,9153,56719,61493,26257.22,44.26,42.47
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,D6,10847,46253,40287,24014.62,47.24,44.55
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,D7,11677,62807,66288,25955.98,39.53,37.51
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,D8,10366,76619,81185,31442.43,39.53,36.11
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,E5,9177,56308,61395,26330.56,44.64,42.93
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,E6,10900,61909,56876,28028.79,42.93,41.71
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,E7,9623,9896,11877,7820.52,66.13,49.01
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,F5,13522,14491,19563,11036.57,66.45,66.94
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,F6,9041,63857,61413,29627.86,43.74,42.11
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,F7,9648,40937,41240,24819.56,54.58,51.04
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,G5,11694,53735,55560,21590.97,38.63,36.69
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,G6,11784,70548,67982,29104.6,39.12,36.68
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,G7,9416,58747,67941,27422.27,44.53,42.8
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,H5,9951,53330,51496,24414.71,43.35,41.74
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,H6,9663,62693,59889,31029.62,45.98,43.56
Rep2-H2O2,d051321-120min-H2O2-R2-6-8I,120min,H7,9009,17027,18724,12686.25,64.85,64.89
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,A5,9959,68381,67915,33911.5,46.41,44.43
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,A6,9578,18154,18284,15532.47,70.24,71.25
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,A7,9804,9306,11865,7200.38,65.08,52.27
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,A8,9259,53269,56955,25081.47,44.14,42.25
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,B5,9355,58523,62928,26897.48,43.14,42.64
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,B6,8071,47846,55508,27523.84,54.2,53.48
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,B7,9037,48520,51479,23978.21,45.85,44
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,B8,9305,56174,52880,25285.97,42.93,40.32
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,C5,9896,39337,39273,21154.46,50.48,48.34
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,C6,8893,35697,33988,25445.9,64.1,60.9
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,C7,9281,38404,49063,23680.59,54.95,51.28
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,C8,9661,49956,51499,27719.79,50.04,46.45
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,D5,9867,43643,46746,21395.75,45.92,45.48
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,D6,8526,48679,50220,25356.44,48.31,48.61
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,D7,11323,55142,55536,23674.5,40.67,38
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,D8,10046,48799,44440,27260.49,50.23,46.45
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,E5,9496,43175,52830,21668.64,46.9,46.54
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,E6,9128,42725,47861,25635.8,53.63,51.87
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,E7,10692,10162,9310,7495.22,62.41,48.26
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,F5,13079,35902,36585,18113.58,46.3,44.06
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,F6,8690,48252,51573,25161.08,48.49,47.74
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,F7,10230,37306,41233,22894.84,54.89,55.86
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,G5,8534,52636,61353,26081.67,46.99,44.6
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,G6,9519,60729,58363,31665.61,48.34,47.86
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,G7,9863,48446,49074,24979.79,47.86,47.81
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,H5,8785,45542,45518,24864.8,50.1,50.13
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,H6,8224,64095,58341,32635.98,48.39,45.78
Rep3-H2O2,d051421-120min-H2O2-R3-6-8I,120min,H7,8195,14687,16421,11447.29,66.49,63.87
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,A9,9639,53227,64549,31696.55,56.38,55.73
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,A10,8406,10891,13103,11389.45,81.77,81.64
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,A11,8610,7512,7130,5591.89,63.35,51.79
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,B9,9336,50142,44470,23764.53,44.28,43.03
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,B10,8574,38490,41311,24122.49,58.45,58.81
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,B11,9099,35586,33982,19622.67,50.03,48.25
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,C9,8820,24053,30872,17865.81,63.91,65.26
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,C10,9421,25511,28765,19591.96,67.7,62.21
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,C11,8975,29543,34017,20301.23,59.02,53.83
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,D9,11798,31372,33149,17828.91,52.32,49.67
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,D10,11755,38165,38339,18696.14,45.34,42.09
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,D11,11974,38504,40271,19216.7,46.5,45.15
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,E9,9567,35926,30890,18838.35,48.12,46.48
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,E10,10044,44098,50183,20705.1,43.87,42.17
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,E11,8527,8097,8388,6226.02,65.38,50.61
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,F9,12537,9570,9656,7794.6,67.94,61.27
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,F10,8421,38365,43281,21490.21,50.86,48.62
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,F11,8372,35384,33161,20783.51,53.75,52.86
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,G9,10984,36964,46677,18890.95,47.31,45.69
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,G10,9501,51784,61382,24819.57,44.45,42.18
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,G11,8640,37859,39297,20362.68,49.22,47.41
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,H9,8607,35833,34009,19920.14,50.48,51.06
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,H10,7790,46900,51593,24757.5,48.1,46.7
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,H11,7897,9727,12318,8508.42,72.68,70.36
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,A12,9992,40468,39272,18764.05,42.97,41.8
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,B12,9728,27761,31659,17397.6,54.77,48.47
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,C12,8911,50135,59886,24714.83,45.62,45.97
Rep1-H2O2,d050521-150min-H2O2-R1-6-8I,150min,D12,10174,46218,49045,22185.53,44.3,44.01
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,A9,9914,31043,31617,13780.55,42.74,38.21
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,A10,9265,18649,21851,9764.39,49.11,45.73
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,A11,8835,15830,17513,8160.26,51.23,44.8
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,B9,8205,28787,30913,13087.58,43.14,39.39
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,B10,9973,25852,28770,13203.57,48.17,42.56
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,B11,9451,25168,22336,11286.73,42.51,39.33
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,C9,8729,14206,16777,7059.22,46.81,43.49
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,C10,9366,25952,25040,11840.95,43.39,39.99
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,C11,8551,26365,28753,11486.85,41.87,38.08
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,D9,8972,15339,15749,8898.81,53.82,44.86
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,D10,9547,23395,25045,11676.28,46.9,42.58
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,D11,10272,24508,24466,10164.16,39.69,35.93
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,E9,8773,15222,17904,8716.91,52.68,45.32
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,E10,11027,27570,28772,12607.9,43.33,36.46
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,E11,10927,15915,17522,7236.89,43.62,40.54
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,F9,10881,6937,7856,3834.35,50.19,46.31
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,F10,9755,26162,26848,13608.1,48.91,40.83
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,F11,9526,17389,19529,9592.15,51.3,46.64
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,G9,9475,27925,29513,12042.97,41.35,35.57
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,G10,11379,29277,31642,12039.81,39.38,34.95
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,G11,11445,15964,16795,7843.72,46.03,43.96
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,H9,9156,28303,33194,11673.33,39.68,35.54
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,H10,8929,35604,33976,15356.31,41.09,37.08
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,H11,10429,15734,20418,9035.4,53.05,50.87
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,A12,9524,31448,30919,13037.54,39.63,35.54
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,B12,10247,29419,31616,12483.69,40.98,35.17
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,C12,8683,34171,35698,15962.99,45.66,39.34
Rep1-0Pi,d050621-150min-0Pi-R1-6-8I,150min,D12,9952,31761,34001,14612.82,44.4,38.98
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,A9,9779,27064,28827,12098.02,42.48,40.45
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,A10,9356,18710,19949,9802.98,49.05,46.82
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,A11,9967,16341,18678,7061.94,41.64,39.72
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,A12,10391,28400,30224,11960.81,40.22,36.07
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,B9,10415,28239,27461,12244.53,41.51,36.91
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,B10,9752,26279,31637,12185.29,44.05,42.3
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,B11,11212,23820,24471,10578.23,41.97,37.97
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,B12,10440,19547,23390,8733.89,43.4,42.31
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,C9,9134,13186,15105,6801.73,48.24,46.35
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,C10,9971,23565,26189,12002.78,47.95,47.8
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,C11,10516,24132,25631,10384.57,40.99,37.27
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,C12,11216,33321,33975,13484.02,38.78,34.35
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,D9,11824,13097,15106,7174.32,50.21,46.2
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,D10,10237,24471,26218,11039.95,42.7,40.16
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,D11,11491,22716,25595,9173.5,38.64,35.24
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,D12,12215,28571,31628,12333.49,41.87,39.51
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,E9,10392,13351,13635,6680.47,47.14,44.02
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,E10,10435,27536,28804,12230.7,42.44,39.11
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,E11,11350,15430,16783,6564.81,40.96,39.31
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,F9,11961,7233,8390,4159.56,52.14,51.18
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,F10,10318,27672,30882,12170.32,41.76,38.73
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,F11,10096,16618,16456,8056.31,45.56,43.02
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,G9,10607,25270,26820,10839.99,40.92,36.43
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,G10,10135,38464,41293,15124.3,37.65,34.47
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,G11,11504,16218,17151,8030.79,46.14,42.51
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,H9,9997,26085,27463,11844.13,42.95,39.16
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,H10,10588,34400,35698,14800.72,40.93,35.62
Rep2-0Pi,d051121-150min-0Pi-R2-6-8I,150min,H11,11117,14832,17907,7815.19,49.05,46.25
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,A9,9273,28250,30158,12474.99,41.96,40.09
