Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d121721-0min-0Pi-gtr1-R2,0min,0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-W,14230,28,508.214,47.433,52.434,465032,87,451438,85,455751,86,121831.89,8.47,26.20,9.78,126586.61,7.41,28.04,8.72
d121721-0min-0Pi-gtr1-R2,0min,0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,FSC-W,27139,28,969.250,90.463,90.463,495575,107,475552,93,455715,86,174196.96,47.14,35.15,44.19,174398.23,17.79,36.67,19.13
d121721-0min-0Pi-gtr1-R2,0min,0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,61,491.803,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d121721-0min-0Pi-gtr1-R2,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,28039,61,459.656,93.463,93.463,499857,125023,470530,116105,398397,121857,161044.62,48253.17,32.22,38.60,154114.78,37800.37,32.75,32.56
d121721-0min-0Pi-gtr1-R2,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15928,61,261.115,53.093,99.931,468802,488297,449455,462991,398378,398255,119754.94,141727.32,25.54,29.02,119157.30,143258.45,26.51,30.94
d121721-0min-0Pi-gtr1-R2,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,15939,61,261.295,53.130,53.130,469018,488594,449478,463164,398378,398255,120020.97,142139.17,25.59,29.09,119215.86,143426.72,26.52,30.97
d121721-0min-0Pi-gtr1-R2,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,BL1-H,,15928,61,261.115,53.093,53.093,9026,N/A,8194,N/A,9481,N/A,4840.96,N/A,53.64,N/A,3904.43,N/A,47.65,N/A
d121721-0min-0Pi-gtr1-R2,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-W,15939,61,261.295,53.130,56.846,469018,87,449478,86,398378,86,120020.97,8.07,25.59,9.25,119215.86,7.41,26.52,8.62
d121721-0min-0Pi-gtr1-R2,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,FSC-W,28039,61,459.656,93.463,93.463,499857,101,470530,93,398397,86,161044.62,32.04,32.22,31.80,154114.78,14.83,32.75,15.94
d121721-0min-0Pi-gtr1-R2,0min,0min,B2.fcs,B2,Experiment,None,N/A,All Events,N/A,N/A,30000,71,422.535,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d121721-0min-0Pi-gtr1-R2,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,SSC-H,28282,71,398.338,94.273,94.273,512086,127207,486299,119279,412667,115694,158804.49,46809.81,31.01,36.80,157157.08,36940.46,32.32,30.97
d121721-0min-0Pi-gtr1-R2,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16756,71,236.000,55.853,99.958,476948,499480,461004,477457,412692,404358,116233.08,139017.13,24.37,27.83,118840.02,143770.68,25.78,30.11
d121721-0min-0Pi-gtr1-R2,0min,0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-A,16763,71,236.099,55.877,55.877,477063,499640,461025,477506,412692,404358,116368.71,139218.67,24.39,27.86,118904.52,143880.40,25.79,30.13
d121721-0min-0Pi-gtr1-R2,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,BL1-H,,16756,71,236.000,55.853,55.853,7835,N/A,6880,N/A,7724,N/A,4651.39,N/A,59.36,N/A,3551.57,N/A,51.63,N/A
d121721-0min-0Pi-gtr1-R2,0min,0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-W,16763,71,236.099,55.877,59.271,477063,88,461025,87,412692,86,116368.71,8.05,24.39,9.10,118904.52,7.41,25.79,8.52
d121721-0min-0Pi-gtr1-R2,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,FSC-W,28282,71,398.338,94.273,94.273,512086,101,486299,94,412667,86,158804.49,30.70,31.01,30.39,157157.08,14.83,32.32,15.77
d121721-0min-0Pi-gtr1-R2,0min,0min,B3.fcs,B3,Experiment,None,N/A,All Events,N/A,N/A,30000,39,769.231,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d121721-0min-0Pi-gtr1-R2,0min,0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,SSC-H,27761,39,711.821,92.537,92.537,531065,137037,505234,129120,439324,130029,159441.99,47901.31,30.02,34.95,161730.90,37626.90,32.01,29.14
d121721-0min-0Pi-gtr1-R2,0min,0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15396,39,394.769,51.320,99.909,482915,507297,467896,485471,416640,406586,116520.96,141834.37,24.13,27.96,118181.75,147610.62,25.26,30.41
d121721-0min-0Pi-gtr1-R2,0min,0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-A,15410,39,395.128,51.367,51.367,483148,507636,468044,485641,416640,406586,116768.38,142227.43,24.17,28.02,118246.98,147833.01,25.26,30.44
d121721-0min-0Pi-gtr1-R2,0min,0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,BL1-H,,15396,39,394.769,51.320,51.320,9023,N/A,8297,N/A,9478,N/A,4387.95,N/A,48.63,N/A,3593.08,N/A,43.31,N/A
d121721-0min-0Pi-gtr1-R2,0min,0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-W,15410,39,395.128,51.367,55.510,483148,88,468044,86,416640,86,116768.38,8.33,24.17,9.48,118246.98,7.41,25.26,8.62
d121721-0min-0Pi-gtr1-R2,0min,0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,FSC-W,27761,39,711.821,92.537,92.537,531065,107,505234,96,439324,86,159441.99,42.16,30.02,39.51,161730.90,17.79,32.01,18.53
