GeneID	S3	S4	S19	S20	S20prime
CAGL0I08415g	5.53256370508931	5.56312067502047	6.149029167139232	6.257540285691967	6.150817670292354
CAGL0I08437g	6.289491316460481	6.4727771152570135	6.011243153877943	6.0744242882624695	6.016520516702953
CAGL0I08459g	8.258096023520027	8.28095779531767	7.868150460523329	7.625776586358073	7.722167762755186
CAGL0I08481g	6.586350739666983	6.357695085266979	6.857943260368065	6.725495311909544	6.6813199666892
CAGL0I08503g	5.111415686681536	5.576907583920314	5.288202820076598	5.535428658288574	5.398531741599601
CAGL0I08525g	6.767959280643659	6.606492627955971	7.212538128768958	7.3428090843222416	7.413010452515782
CAGL0I08547g	8.545091158595168	8.514693292641333	3.62738027306208	3.464722406043951	3.618095151729882
CAGL0I08569g	6.4861855234446795	6.639713997732407	6.371825048992861	6.293928505027607	6.323280318029946
CAGL0I08591g	3.316134767612524	3.15665285132361	4.778242451013434	4.8718516810862695	5.034405845913129
CAGL0I08613g	6.518816879219095	6.572488192466374	4.20093533215409	5.059681279644561	4.994131070513243
CAGL0I08635g	6.716640035148488	6.684975042588426	6.597241179164884	6.553568752243053	6.7520314683538745
CAGL0I08701g	6.963511728749568	7.078136127766283	7.393515887417868	7.44612285993606	7.493636892747429
CAGL0I08723g	5.798643692423776	5.66344743116868	6.690479971881581	6.799074769128319	6.722401482524895
CAGL0I08745g	5.821245514864628	5.5492007412414415	6.534912777758465	6.452566064397692	6.393529708062559
CAGL0I08767g	5.90827003594411	6.267055730052995	5.488429851973058	5.689055454052035	5.5882724299908695
CAGL0I08789g	5.91529057752009	6.0715445119803215	5.35807870261177	5.560537722922487	5.398531741599601
CAGL0I08811g	3.5506212430716557	3.867136949251841	4.0589544966817535	3.9635066286275222	3.966238812787104
CAGL0I08833g	8.40871834287233	8.27356901267884	8.82537672414095	8.809387203153031	8.801714976930803
CAGL0I08855g	5.8798411606915035	5.965485430961617	5.509054356823854	5.604661333076807	5.344637508195713
CAGL0I08877g	7.791049461260414	7.448073016104285	8.209017863615768	8.182391480750102	8.122542276913224
CAGL0I08899g	5.621102191754651	5.597344015258576	5.676432433453955	5.462705404949353	5.433374259017684
CAGL0I08943g	0.8129740366386908	-0.0395493928696648	1.2908053586456179	1.827448724153624	1.703306855348378
CAGL0I08965g	7.7346183371688335	7.723777134477862	8.582667599126614	8.692722127702277	8.697178252704786
CAGL0I08987g	5.171288799671648	5.432724463751919	5.074211861728898	5.305241757094093	5.576630388184791
CAGL0I09009g	5.217460212772636	5.148744191838775	7.510648200652395	7.740082710381223	7.682890487099569
CAGL0I09042g	4.970235433173651	5.157945884453018	5.676432433453955	5.550546476257163	5.580521516703474
CAGL0I09064g	6.621116506977754	6.53059579431859	5.607973215431665	5.499525211587038	5.852423778041693
CAGL0I09086g	3.65496629282298	4.056168981816651	4.20093533215409	4.498449521351133	4.447357856829379
CAGL0I09108g	4.828676654600857	4.43489396235525	5.110655807795511	5.059681279644561	5.279105659171357
CAGL0I09130g	5.251144213038892	5.272515196084847	6.153402893266226	6.119051567749181	6.058975313039901
CAGL0I09152g	5.086752929644748	5.063176153148849	2.8453670093010497	2.960384988999381	2.010710545234102
CAGL0I09174g	4.294830799244593	4.537166114770741	3.120210177863542	2.8987126779314383	2.7519993135511536
CAGL0I09196g	5.696391774850777	5.513801723611652	4.420051848385557	4.46692381447804	4.623646648123193
CAGL0I09218g	6.732625886957728	6.818629152304263	6.561485241000553	6.523237301701099	6.599312335461111
CAGL0I09240g	7.728652642917892	7.859690310735529	4.504646019943649	4.8228847898544345	4.891368350299322
CAGL0I09262g	5.836119046955352	5.884652014825334	6.6352628025446085	6.93585060682617	7.134678048661487
CAGL0I09284g	7.3082892924262906	7.260051705755376	7.972082804192436	8.68703279526016	8.910436731763948
CAGL0I09306g	4.532533262079082	4.722234217757292	6.016054464652556	6.091752378725898	5.942862376158226
CAGL0I09328g	6.398721699780654	6.75940739995357	6.286789451545475	6.248297994278855	6.34403007296085
CAGL0I09350g	7.523426489165088	7.524763519975905	5.04626174109476	5.161660339168451	5.11709954105255
CAGL0I09372g	6.481463061665838	6.24994609145193	6.702468652614278	6.5460454635966085	6.506236866036233
CAGL0I09394g	6.388667918326246	6.3171998571057	7.402730235184716	7.444774915764541	7.464454022304814
CAGL0I09416g	5.074261624893169	5.043451587305126	4.908151456976919	4.957523092272241	5.062500373000443
CAGL0I09438g	5.798643692423776	5.643932475292971	2.559270072936061	2.6593816690913505	2.302183847701526
CAGL0I09460g	4.996953596378695	5.120781647262612	5.395484386633882	5.391728036118016	5.394116659524089
CAGL0I09482g	7.852688793154684	7.809481414858515	8.511197689563746	8.434086437045393	8.386992103997006
CAGL0I09504g	6.443116325231092	6.548199026942354	7.090120077751869	7.059013900602498	7.007494011219814
CAGL0I09526g	5.523403511901344	5.6373683850529686	5.5022122301126615	5.17472873556108	5.385245752999927
CAGL0I09548g	7.433376391229319	7.031338163626135	7.908816276260982	7.714582802948008	7.7959805203369035
CAGL0I09570g	7.1624942181182405	7.207844301446497	5.977107070767269	6.077906596460063	6.21229831396909
CAGL0I09592g	6.794854746515712	7.036336364078366	2.9696171806295864	3.506668467037849	3.524243931161717
CAGL0I09614g	8.080557235228524	7.953831510954176	6.766682669228727	6.617177765012208	6.690350776662862
CAGL0I09636g	5.217460212772636	5.617494994110952	5.682497877423811	5.773087165119729	5.745574283359952
CAGL0I09658g	4.358027702540483	4.671735023090721	4.077485250643243	4.298051490959813	4.069524758433694
CAGL0I09680g	2.8135754759395053	3.042051703626234	3.652317216939509	3.399424001439782	4.080557507202818
CAGL0I09702g	4.20601697403957	4.565102815409231	6.118036091644795	5.872682141414818	5.845972586569736
CAGL0I09724g	4.337268146499128	4.257923440111268	2.709398839239356	1.7596816842267065	2.512322702184289
CAGL0I09746g	5.541666103660004	5.576907583920314	5.700542690334199	6.481777169691707	6.585824881961846
CAGL0I09768g	5.428453023722425	5.330633858264935	5.4101792639140855	5.391728036118016	5.479948889475735
CAGL0I09790g	10.186277036669779	10.210056491365744	5.2802257256425476	5.148472482094146	5.433374259017684
CAGL0I09812g	8.486197312356754	8.708760592919223	7.957149938403209	7.824387918606933	7.737061221865407
CAGL0I09856g	5.438234265601243	5.781265493308625	2.709398839239356	3.307491186781326	3.3159654179531644
CAGL0I09878g	9.146928764602515	9.289206158779217	8.266677533541618	8.239479072101537	8.195399285695599
CAGL0I09900g	5.099137008505312	4.92986509885834	4.001889832833546	3.4432829899060824	3.6331601729923646
CAGL0I09922g	6.675882843637709	6.665751057567232	5.495337499235638	5.232114381880936	5.288651576033896
CAGL0I09966g	5.305593367421508	5.194176753763041	6.948814089127276	6.9530190976521	6.83906138840319
CAGL0I09988g	5.418605013651231	5.556177496485333	5.730124708785739	5.802852662673955	5.564893634383402
CAGL0I10010g	2.7521662165540777	1.8862887753368551	1.983642854545619	1.6885738864816708	2.411075925958321
CAGL0I10054g	4.3162055058055895	3.9113363129296665	6.708425839406422	6.875100120871654	6.87752419159014
CAGL0I10098g	4.086711463690087	4.324814819565832	4.234349883840493	5.346247986095706	5.504733430223008
CAGL0I10125g	-0.7735935290967626	-1.7760044797976589	-1.7760044797976589	0.34382887203176693	-0.5592358994323442
CAGL0I10147g	4.514153952165776	4.671735023090721	6.258646661479338	6.824173281787528	6.914988134074434
CAGL0I10211g	4.752323073483524	5.211956599972504	5.23966491081521	5.939287194905307	5.871606053721948
CAGL0I10224g	4.13562382860509	4.341064052219536	3.0087645736223783	2.9902598785632826	3.0943987572135114
CAGL0I10246g	3.9291606174678915	4.036347717961834	2.929377827748505	2.6961000336054304	3.072461350763504
CAGL0I10296g	6.680010768637291	6.569043248101199	8.261622022112373	8.373034153204307	8.42752198128342
CAGL0I10318g	6.794854746515712	6.756381525731161	5.9918358326042505	5.912232943841961	6.1083250168703485
CAGL0I10340g	3.5862480858751855	3.296536820082596	3.724641662801519	4.186344447608221	4.123863664901043
CAGL0I10362g	2.3984711624521493	2.2031345243390357	1.902821844844027	1.6885738864816708	2.375683987216661
CAGL0I10384g	7.5371448428957715	7.0162388174746795	9.343162505608861	9.305281021433476	9.329982245343379
CAGL0I10406g	7.895919025176439	7.86672246649093	8.453842241990161	8.340061630853539	8.40849427901314
CAGL0I10428g	6.63819018875024	6.534133665835833	6.660065029952457	6.703120316099478	6.6427608771547915
CAGL0I10450g	0.5497792046365433	1.0758099895292585	1.4125709839764353	1.1675183329226235	1.7593073378659332
CAGL0I10472g	7.3810897884100735	7.378928991742674	8.702419784016612	8.898734363470439	8.963921443822636
CAGL0I10494g	8.979517593950721	9.167490543625481	9.778592850224967	9.923915372616953	9.988059783097421
CAGL0I10516g	7.975322121055647	7.85403980198355	10.348332927446014	10.378095963326741	10.327919930579453
CAGL0I10538g	5.936149517572724	5.933693458739836	4.789526331603593	4.8718516810862695	4.946682483423124
CAGL0I10560g	8.123626110222666	8.152196469024355	4.001889832833546	4.186344447608221	4.123863664901043
CAGL0I10582g	3.843425079986893	3.975195642181351	6.590805667538166	6.602745714070615	6.572210146216432
CAGL0I10604g	3.0866285282051513	3.228289568821878	3.6768304400630796	3.587070143847514	3.4749248894544666
CAGL0I10626g	7.052170021531427	7.02632258674779	6.5382612247806025	6.5104085391914195	6.357699278118892
