Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d012823-0min-rim15-B2-R2,0min,0min,E4.fcs,E4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14305,59,242.458,47.683,99.916,493586,508079,478340,487747,449679,455665,107902.34,128755.79,21.86,25.34,106941.42,131837.24,22.36,27.03
d012823-0min-rim15-B2-R2,0min,0min,E4.fcs,E4,Experiment,None,,single cell,FSC-H,FSC-A,14317,59,242.661,47.723,47.723,493843,508400,478449,487806,449679,455665,108256.17,129189.10,21.92,25.41,107049.65,131924.71,22.37,27.04
d012823-0min-rim15-B2-R2,0min,0min,E4.fcs,E4,Experiment,None,,CTA1-GFP,BL1-H,,14305,59,242.458,47.683,47.683,3057,N/A,2768,N/A,3098,N/A,1589.04,N/A,51.98,N/A,1261.69,N/A,45.58,N/A
d012823-0min-rim15-B2-R2,0min,0min,E4.fcs,E4,Experiment,None,,single cell,FSC-H,FSC-W,14317,59,242.661,47.723,50.672,493843,88,478449,87,449679,86,108256.17,8.55,21.92,9.71,107049.65,8.90,22.37,10.22
d012823-0min-rim15-B2-R2,0min,0min,E4.fcs,E4,Experiment,None,,cell,FSC-H,FSC-W,28254,59,478.881,94.180,94.180,566323,109,545413,99,449644,86,152791.21,31.90,26.98,29.40,168110.53,22.24,30.82,22.46
d012823-0min-rim15-B2-R2,0min,0min,F1.fcs,F1,Experiment,None,N/A,All Events,N/A,N/A,30000,46,652.174,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012823-0min-rim15-B2-R2,0min,0min,F1.fcs,F1,Experiment,None,,cell,FSC-H,SSC-H,28736,46,624.696,95.787,95.787,532256,118534,503287,110872,429173,111599,153267.13,42783.98,28.80,36.09,155001.38,33777.33,30.80,30.47
d012823-0min-rim15-B2-R2,0min,0min,F1.fcs,F1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15289,46,332.370,50.963,99.980,466294,478759,454981,462068,439256,459757,104524.88,124745.69,22.42,26.06,101475.07,124920.91,22.30,27.04
d012823-0min-rim15-B2-R2,0min,0min,F1.fcs,F1,Experiment,None,,single cell,FSC-H,FSC-A,15292,46,332.435,50.973,50.973,466339,478823,454993,462078,439256,459757,104601.14,124827.34,22.43,26.07,101482.49,124938.70,22.30,27.04
d012823-0min-rim15-B2-R2,0min,0min,F1.fcs,F1,Experiment,None,,CTA1-GFP,BL1-H,,15289,46,332.370,50.963,50.963,3281,N/A,2817,N/A,3610,N/A,1958.44,N/A,59.69,N/A,1423.30,N/A,50.53,N/A
d012823-0min-rim15-B2-R2,0min,0min,F1.fcs,F1,Experiment,None,,single cell,FSC-H,FSC-W,15292,46,332.435,50.973,53.215,466339,87,454993,85,439256,86,104601.14,8.29,22.43,9.57,101482.49,8.90,22.30,10.47
d012823-0min-rim15-B2-R2,0min,0min,F1.fcs,F1,Experiment,None,,cell,FSC-H,FSC-W,28736,46,624.696,95.787,95.787,532256,106,503287,96,429173,86,153267.13,32.72,28.80,30.80,155001.38,20.76,30.80,21.62
d012823-0min-rim15-B2-R2,0min,0min,F3.fcs,F3,Experiment,None,N/A,All Events,N/A,N/A,30000,57,526.316,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012823-0min-rim15-B2-R2,0min,0min,F3.fcs,F3,Experiment,None,,cell,FSC-H,SSC-H,28028,57,491.719,93.427,93.427,574999,122176,551096,116243,474144,117748,152845.84,41062.33,26.58,33.61,163105.27,32862.57,29.60,28.27
d012823-0min-rim15-B2-R2,0min,0min,F3.fcs,F3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13596,57,238.526,45.320,99.956,504082,517842,493765,501389,457679,441412,107415.78,129724.01,21.31,25.05,107928.83,134361.36,21.86,26.80
d012823-0min-rim15-B2-R2,0min,0min,F3.fcs,F3,Experiment,None,,single cell,FSC-H,FSC-A,13602,57,238.632,45.340,45.340,504231,518011,493806,501418,457679,441412,107628.89,129947.93,21.35,25.09,107998.51,134404.36,21.87,26.80
