Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d012923-0min-rim15-B2-R3,0min,0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,30000,52,576.923,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012923-0min-rim15-B2-R3,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,29192,52,561.385,97.307,97.307,422091,111413,407410,104758,392111,109644,156657.71,47159.46,37.11,42.33,162485.54,41081.36,39.88,39.22
d012923-0min-rim15-B2-R3,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13116,52,252.231,43.720,99.962,418326,424029,407258,409630,404594,404480,109594.68,125546.61,26.20,29.61,114422.62,133156.75,28.10,32.51
d012923-0min-rim15-B2-R3,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,13121,52,252.327,43.737,43.737,418475,424196,407338,409691,404594,404480,109839.68,125817.48,26.25,29.66,114487.85,133266.46,28.11,32.53
d012923-0min-rim15-B2-R3,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,13116,52,252.231,43.720,43.720,3753,N/A,3128,N/A,3648,N/A,2531.96,N/A,67.47,N/A,1931.09,N/A,61.75,N/A
d012923-0min-rim15-B2-R3,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,13121,52,252.327,43.737,44.947,418475,83,407338,82,404594,86,109839.68,7.77,26.25,9.34,114487.85,7.41,28.11,9.04
d012923-0min-rim15-B2-R3,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,29192,52,561.385,97.307,97.307,422091,100,407410,89,392111,87,156657.71,34.82,37.11,34.93,162485.54,17.79,39.88,19.99
d012923-0min-rim15-B2-R3,0min,0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,61,491.803,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012923-0min-rim15-B2-R3,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,28943,61,474.475,96.477,96.477,502839,117389,480875,110805,414742,113644,159153.90,43606.60,31.65,37.15,157160.05,35056.08,32.68,31.64
d012923-0min-rim15-B2-R3,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16799,61,275.393,55.997,99.970,442338,453268,437184,443202,414729,390117,101785.49,119526.69,23.01,26.37,103289.77,124695.55,23.63,28.14
d012923-0min-rim15-B2-R3,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,16804,61,275.475,56.013,56.013,442451,453395,437292,443252,414729,390117,101980.46,119741.53,23.05,26.41,103338.70,124806.75,23.63,28.16
d012923-0min-rim15-B2-R3,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,16799,61,275.393,55.997,55.997,2925,N/A,2501,N/A,3279,N/A,1882.63,N/A,64.35,N/A,1368.44,N/A,54.72,N/A
d012923-0min-rim15-B2-R3,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,16804,61,275.475,56.013,58.059,442451,86,437292,85,414729,86,101980.46,7.87,23.05,9.11,103338.70,7.41,23.63,8.72
d012923-0min-rim15-B2-R3,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,28943,61,474.475,96.477,96.477,502839,102,480875,92,414742,86,159153.90,28.73,31.65,28.28,157160.05,16.31,32.68,17.73
d012923-0min-rim15-B2-R3,0min,0min,A3.fcs,A3,Experiment,None,N/A,All Events,N/A,N/A,30000,49,612.245,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012923-0min-rim15-B2-R3,0min,0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,SSC-H,29194,49,595.796,97.313,97.313,459509,113173,448242,106471,502768,113639,159265.48,46558.59,34.66,41.14,172994.21,41010.94,38.59,38.52
d012923-0min-rim15-B2-R3,0min,0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16005,49,326.633,53.350,99.988,426795,432992,423283,425415,502712,295953,112630.98,128133.05,26.39,29.59,132504.41,151182.20,31.30,35.54
d012923-0min-rim15-B2-R3,0min,0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-A,16007,49,326.673,53.357,53.357,426829,433039,423305,425437,502712,295953,112669.07,128195.16,26.40,29.60,132513.30,151158.48,31.30,35.53
d012923-0min-rim15-B2-R3,0min,0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,BL1-H,,16005,49,326.633,53.350,53.350,3751,N/A,3139,N/A,4740,N/A,2522.64,N/A,67.25,N/A,1948.14,N/A,62.06,N/A
d012923-0min-rim15-B2-R3,0min,0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-W,16007,49,326.673,53.357,54.830,426829,85,423305,84,502712,86,112669.07,8.05,26.40,9.42,132513.30,8.90,31.30,10.59
d012923-0min-rim15-B2-R3,0min,0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,FSC-W,29194,49,595.796,97.313,97.313,459509,101,448242,90,502768,87,159265.48,34.00,34.66,33.62,172994.21,14.83,38.59,16.47
d012923-0min-rim15-B2-R3,0min,0min,A4.fcs,A4,Experiment,None,N/A,All Events,N/A,N/A,30000,76,394.737,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012923-0min-rim15-B2-R3,0min,0min,A4.fcs,A4,Experiment,None,,cell,FSC-H,SSC-H,28338,76,372.868,94.460,94.460,541174,120591,521412,114086,465918,117786,162810.82,43596.14,30.08,36.15,171044.59,35845.56,32.80,31.42
d012923-0min-rim15-B2-R3,0min,0min,A4.fcs,A4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13470,76,177.237,44.900,99.889,491769,500198,481412,482801,465863,482454,122795.57,144887.58,24.97,28.97,127257.49,151311.19,26.43,31.34
d012923-0min-rim15-B2-R3,0min,0min,A4.fcs,A4,Experiment,None,,single cell,FSC-H,FSC-A,13485,76,177.434,44.950,44.950,492153,500626,481609,482870,465863,482454,123269.40,145380.71,25.05,29.04,127330.13,151570.64,26.44,31.39
d012923-0min-rim15-B2-R3,0min,0min,A4.fcs,A4,Experiment,None,,CTA1-GFP,BL1-H,,13470,76,177.237,44.900,44.900,3391,N/A,2922,N/A,3424,N/A,2144.49,N/A,63.25,N/A,1578.97,N/A,54.04,N/A
d012923-0min-rim15-B2-R3,0min,0min,A4.fcs,A4,Experiment,None,,single cell,FSC-H,FSC-W,13485,76,177.434,44.950,47.586,492153,86,481609,84,465863,86,123269.40,9.16,25.05,10.66,127330.13,8.90,26.44,10.59
d012923-0min-rim15-B2-R3,0min,0min,A4.fcs,A4,Experiment,None,,cell,FSC-H,FSC-W,28338,76,372.868,94.460,94.460,541174,107,521412,98,465918,97,162810.82,32.35,30.08,30.21,171044.59,23.72,32.80,24.21
d012923-0min-rim15-B2-R3,0min,0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,59,508.475,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012923-0min-rim15-B2-R3,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,28583,59,484.458,95.277,95.277,517941,120392,486304,112374,406391,115764,156665.88,45173.81,30.25,37.52,153518.78,35798.86,31.57,31.86
d012923-0min-rim15-B2-R3,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15138,59,256.576,50.460,99.980,455271,465835,441644,446344,406411,412667,107482.79,127396.44,23.61,27.35,101522.52,124952.04,22.99,27.99
d012923-0min-rim15-B2-R3,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,15141,59,256.627,50.470,50.470,455347,465912,441688,446348,406411,412667,107609.38,127505.55,23.63,27.37,101577.37,124990.59,23.00,28.00
d012923-0min-rim15-B2-R3,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,BL1-H,,15138,59,256.576,50.460,50.460,3753,N/A,3349,N/A,4146,N/A,2001.84,N/A,53.34,N/A,1587.86,N/A,47.41,N/A
d012923-0min-rim15-B2-R3,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-W,15141,59,256.627,50.470,52.972,455347,86,441688,84,406411,87,107609.38,8.31,23.63,9.69,101577.37,7.41,23.00,8.82
d012923-0min-rim15-B2-R3,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,FSC-W,28583,59,484.458,95.277,95.277,517941,105,486304,95,406391,87,156665.88,31.86,30.25,30.35,153518.78,20.76,31.57,21.85
d012923-0min-rim15-B2-R3,0min,0min,B2.fcs,B2,Experiment,None,N/A,All Events,N/A,N/A,30000,61,491.803,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012923-0min-rim15-B2-R3,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,SSC-H,28799,61,472.115,95.997,95.997,532153,120374,503242,113760,441316,113653,150900.34,42222.75,28.36,35.08,150390.49,34033.08,29.88,29.92
