Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,cell,FSC-H,FSC-W,68851,163,422.399,72.129,72.129,542324,111,531294,102,527340,86,172570.57,32.86,31.82,29.54,183984.73,26.69,34.63,26.16
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,single cell,BL1-H,SSC-A,30000,163,184.049,31.428,31.428,727,125580,648,120982,668,127975,1183.46,42706.69,162.70,34.01,278.73,42151.06,43.01,34.84
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,High ROS,BL1-H,SSC-A,4259,163,26.129,4.462,14.197,1498,158740,1163,152275,1030,167044,2988.15,48818.20,199.42,30.75,171.98,45145.17,14.79,29.65
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,single cell,BL1-H,SSC-A,30000,163,184.049,31.428,31.428,727,125580,648,120982,668,127975,1183.46,42706.69,162.70,34.01,278.73,42151.06,43.01,34.84
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,single cell,BL1-H,SSC-A,30000,163,184.049,31.428,31.428,727,125580,648,120982,668,127975,1183.46,42706.69,162.70,34.01,278.73,42151.06,43.01,34.84
d032523-DCFCA-R6,DCFCA-DMSO,Cg-b1b2,A4.fcs,A4,Experiment,None,N/A,All Events,N/A,N/A,69257,40,1731.425,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d032523-DCFCA-R6,DCFCA-DMSO,Cg-b1b2,A4.fcs,A4,Experiment,None,,cell,FSC-H,SSC-H,65531,40,1638.275,94.620,94.620,482476,116991,455892,106039,388094,103428,161244.89,50941.75,33.42,43.54,155509.91,38764.06,34.11,36.56
d032523-DCFCA-R6,DCFCA-DMSO,Cg-b1b2,A4.fcs,A4,Experiment,None,,High_ROS,BL1-H,,11768,40,294.200,16.992,39.227,1502,N/A,1330,N/A,1012,N/A,579.33,N/A,38.57,N/A,330.62,N/A,24.86,N/A
d032523-DCFCA-R6,DCFCA-DMSO,Cg-b1b2,A4.fcs,A4,Experiment,None,,2000_gate,BL1-H,,1519,40,37.975,2.193,5.063,2620,N/A,2387,N/A,2045,N/A,852.35,N/A,32.54,N/A,410.68,N/A,17.20,N/A
d032523-DCFCA-R6,DCFCA-DMSO,Cg-b1b2,A4.fcs,A4,Experiment,None,,500_gate,BL1-H,,26127,40,653.175,37.725,87.090,1089,N/A,953,N/A,805,N/A,549.21,N/A,50.43,N/A,382.51,N/A,40.14,N/A
d032523-DCFCA-R6,DCFCA-DMSO,Cg-b1b2,A4.fcs,A4,Experiment,None,,single cell,BL1-H,,30000,40,750.000,43.317,43.317,998,N/A,880,N/A,805,N/A,565.19,N/A,56.62,N/A,415.87,N/A,47.26,N/A
d032523-DCFCA-R6,DCFCA-DMSO,Cg-b1b2,A4.fcs,A4,Experiment,None,,single cell,FSC-H,FSC-W,30000,40,750.000,43.317,45.780,448181,85,426173,83,394237,86,114557.13,8.38,25.56,9.91,105785.73,8.90,24.82,10.72
d032523-DCFCA-R6,DCFCA-DMSO,Cg-b1b2,A4.fcs,A4,Experiment,None,,cell,FSC-H,FSC-W,65531,40,1638.275,94.620,94.620,482476,109,455892,95,388094,86,161244.89,41.98,33.42,38.61,155509.91,23.72,34.11,24.97
d032523-DCFCA-R6,DCFCA-DMSO,Cg-b1b2,A4.fcs,A4,Experiment,None,,single cell,BL1-H,SSC-A,30000,40,750.000,43.317,43.317,998,112980,880,106633,808,105548,565.19,41941.19,56.62,37.12,415.87,32590.51,47.26,30.56
d032523-DCFCA-R6,DCFCA-DMSO,Cg-b1b2,A4.fcs,A4,Experiment,None,,High ROS,BL1-H,SSC-A,11975,40,299.375,17.291,39.917,1493,136303,1322,124804,1003,113623,578.00,47007.68,38.71,34.49,330.62,37576.50,25.01,30.11
d032523-DCFCA-R6,DCFCA-DMSO,Cg-b1b2,A4.fcs,A4,Experiment,None,,single cell,BL1-H,SSC-A,30000,40,750.000,43.317,43.317,998,112980,880,106633,808,105548,565.19,41941.19,56.62,37.12,415.87,32590.51,47.26,30.56
