Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d051223-0min-SCH9-3E-R3,0min,0min,F4.fcs,F4,Experiment,None,,single cell,FSC-H,FSC-A,12898,54,238.852,42.993,42.993,430977,436766,416575,418039,390072,367696,119028.79,136355.35,27.62,31.22,129898.74,149904.20,31.18,35.86
d051223-0min-SCH9-3E-R3,0min,0min,F4.fcs,F4,Experiment,None,,CTA1-GFP,BL1-H,,12895,54,238.796,42.983,42.983,5442,N/A,4957,N/A,5288,N/A,2674.70,N/A,49.15,N/A,2292.10,N/A,46.24,N/A
d051223-0min-SCH9-3E-R3,0min,0min,F4.fcs,F4,Experiment,None,,single cell,FSC-H,FSC-W,12898,54,238.852,42.993,45.417,430977,85,416575,84,390072,86,119028.79,7.87,27.62,9.27,129898.74,7.41,31.18,8.82
d051223-0min-SCH9-3E-R3,0min,0min,F4.fcs,F4,Experiment,None,,cell,FSC-H,FSC-W,28399,54,525.907,94.663,94.663,446325,103,426565,95,416680,96,155501.85,32.11,34.84,31.20,163745.75,19.27,38.39,20.29
d051223-120min-SCH9-3E-R3,120min,120min,A5.fcs,A5,Experiment,None,N/A,All Events,N/A,N/A,30000,47,638.298,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d051223-120min-SCH9-3E-R3,120min,120min,A5.fcs,A5,Experiment,None,,cell,FSC-H,SSC-H,23830,47,507.021,79.433,79.433,674411,186542,695422,181841,728009,166990,150967.31,54124.66,22.39,29.01,148376.38,54434.40,21.34,29.94
d051223-120min-SCH9-3E-R3,120min,120min,A5.fcs,A5,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,7201,47,153.213,24.003,99.820,578673,603270,588617,612294,594911,674645,123547.38,144101.34,21.35,23.89,135451.82,157931.00,23.01,25.79
d051223-120min-SCH9-3E-R3,120min,120min,A5.fcs,A5,Experiment,None,,single cell,FSC-H,FSC-A,7214,47,153.489,24.047,24.047,579132,603778,589079,612811,594911,674645,123912.92,144481.38,21.40,23.93,135476.28,158214.91,23.00,25.82
d051223-120min-SCH9-3E-R3,120min,120min,A5.fcs,A5,Experiment,None,,CTA1-GFP,BL1-H,,7201,47,153.213,24.003,24.003,15457,N/A,14721,N/A,17870,N/A,5957.28,N/A,38.54,N/A,5607.19,N/A,38.09,N/A
d051223-120min-SCH9-3E-R3,120min,120min,A5.fcs,A5,Experiment,None,,single cell,FSC-H,FSC-W,7214,47,153.489,24.047,30.273,579132,94,589079,94,594911,93,123912.92,9.14,21.40,9.72,135476.28,10.38,23.00,11.04
