Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,N/A,All Events,N/A,N/A,64283,88,730.489,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,,cell,FSC-H,SSC-H,62544,88,710.727,97.295,97.295,495304,111325,476857,102386,433041,99328,162099.68,46271.02,32.73,41.56,159488.47,36074.62,33.45,35.23
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,,High_ROS,BL1-H,,5389,88,61.239,8.383,17.963,1284,N/A,1187,N/A,1036,N/A,693.29,N/A,54.01,N/A,180.88,N/A,15.24,N/A
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,,2000_gate,BL1-H,,85,88,0.966,0.132,0.283,4112,N/A,2460,N/A,2060,N/A,4478.54,N/A,108.92,N/A,593.04,N/A,24.11,N/A
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,,500_gate,BL1-H,,22634,88,257.205,35.210,75.447,859,N/A,787,N/A,586,N/A,430.65,N/A,50.15,N/A,246.11,N/A,31.27,N/A
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,,single cell,BL1-H,,30000,88,340.909,46.669,46.669,741,N/A,689,N/A,586,N/A,429.69,N/A,58.01,N/A,299.49,N/A,43.47,N/A
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,,single cell,FSC-H,FSC-W,30000,88,340.909,46.669,47.966,465599,87,451609,86,418745,86,118539.41,8.18,25.46,9.36,113448.55,7.41,25.12,8.62
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,,cell,FSC-H,FSC-W,62544,88,710.727,97.295,97.295,495304,106,476857,97,433041,86,162099.68,32.77,32.73,30.92,159488.47,20.76,33.45,21.40
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,,single cell,BL1-H,SSC-A,30000,88,340.909,46.669,46.669,741,109109,689,103596,776,101421,429.69,39298.48,58.01,36.02,299.49,30663.13,43.47,29.60
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,,high_ROS_population,BL1-H,SSC-A,57,88,0.648,0.089,0.190,5027,111617,2968,109358,2031,56568,5243.01,57599.77,104.30,51.61,1349.17,67403.44,45.46,61.64
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,,R1,BL1-H,SSC-A,5563,88,63.216,8.654,18.543,1275,147322,1180,138891,1003,113754,684.14,47081.90,53.66,31.96,182.36,45016.18,15.45,32.41
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,,single cell,BL1-H,SSC-A,30000,88,340.909,46.669,46.669,741,109109,689,103596,776,101421,429.69,39298.48,58.01,36.02,299.49,30663.13,43.47,29.60
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A5.fcs,A5,Experiment,None,,single cell,BL1-H,SSC-A,30000,88,340.909,46.669,46.669,741,109109,689,103596,776,101421,429.69,39298.48,58.01,36.02,299.49,30663.13,43.47,29.60
d032623-DCFCA-R7,DCFCA-DMSO,Cg-b1b2,A6.fcs,A6,Experiment,None,N/A,All Events,N/A,N/A,68419,69,991.580,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
