Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,15845,28,565.893,52.817,52.817,466493,482839,448877,458310,414555,402370,118097.50,140874.05,25.32,29.18,117931.93,141932.26,26.27,30.97
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,15830,28,565.357,52.767,52.767,8132,N/A,7578,N/A,7978,N/A,3214.99,N/A,39.53,N/A,2628.65,N/A,34.69,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,15845,28,565.893,52.817,55.278,466493,86,448877,85,414555,86,118097.50,8.24,25.32,9.57,117931.93,7.41,26.27,8.72
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,28664,28,1023.714,95.547,95.547,505627,108,476798,94,431045,86,151632.91,50.97,29.99,46.98,150486.12,17.79,31.56,18.93
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,N/A,All Events,N/A,N/A,30000,29,1034.483,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,SSC-H,28403,29,979.414,94.677,94.677,524999,134733,498550,127043,463993,127982,151537.25,47259.48,28.86,35.08,151810.82,37478.64,30.45,29.50
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15345,29,529.138,51.150,99.922,479574,496624,464886,474858,430994,478270,116904.10,140277.72,24.38,28.25,118013.48,144397.82,25.39,30.41
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-A,15357,29,529.552,51.190,51.190,479763,496931,464936,474932,430994,478270,117107.16,140669.53,24.41,28.31,118114.29,144442.30,25.40,30.41
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,BL1-H,,15345,29,529.138,51.150,51.150,8900,N/A,8343,N/A,8684,N/A,3465.12,N/A,38.93,N/A,2944.44,N/A,35.29,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-W,15357,29,529.552,51.190,54.068,479763,87,464936,85,430994,86,117107.16,8.30,24.41,9.57,118114.29,7.41,25.40,8.72
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,FSC-W,28403,29,979.414,94.677,94.677,524999,110,498550,96,463993,86,151537.25,50.55,28.86,46.02,151810.82,19.27,30.45,20.08
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,29,1034.483,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,28777,29,992.310,95.923,95.923,491829,129584,463402,120852,404380,127975,151716.31,49016.57,30.85,37.83,146931.59,38362.27,31.71,31.74
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16155,29,557.069,53.850,99.938,452352,467951,436036,445450,404380,377918,114454.30,135863.15,25.30,29.03,112812.51,135792.81,25.87,30.48
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,16165,29,557.414,53.883,53.883,452573,468232,436127,445583,404380,377918,114768.24,136293.37,25.36,29.11,112932.61,136022.62,25.89,30.53
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,BL1-H,,16155,29,557.069,53.850,53.850,7806,N/A,7179,N/A,7595,N/A,3390.84,N/A,43.44,N/A,2772.46,N/A,38.62,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-W,16165,29,557.414,53.883,56.173,452573,86,436127,85,404380,86,114768.24,8.02,25.36,9.33,112932.61,7.41,25.89,8.72
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,FSC-W,28777,29,992.310,95.923,95.923,491829,107,463402,93,404380,86,151716.31,49.18,30.85,45.89,146931.59,16.31,31.71,17.54
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,N/A,All Events,N/A,N/A,30000,31,967.742,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,SSC-H,28541,31,920.677,95.137,95.137,514406,133571,486925,125493,435255,127986,153507.02,48328.16,29.84,36.18,153455.03,38913.80,31.52,31.01
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15578,31,502.516,51.927,99.885,470349,487534,455025,465093,414769,412635,117837.95,141006.89,25.05,28.92,118811.86,144504.57,26.11,31.07
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-A,15596,31,503.097,51.987,51.987,470688,488006,455146,465361,414769,412635,118230.08,141631.37,25.12,29.02,119065.38,144620.96,26.16,31.08
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,BL1-H,,15578,31,502.516,51.927,51.927,8175,N/A,7654,N/A,8249,N/A,3211.26,N/A,39.28,N/A,2630.87,N/A,34.37,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-W,15596,31,503.097,51.987,54.644,470688,87,455146,85,414769,86,118230.08,8.33,25.12,9.62,119065.38,7.41,26.16,8.72
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,FSC-W,28541,31,920.677,95.137,95.137,514406,109,486925,95,435255,86,153507.02,49.41,29.84,45.33,153455.03,17.79,31.52,18.73
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,N/A,All Events,N/A,N/A,30000,37,810.811,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,SSC-H,28477,37,769.649,94.923,94.923,525202,135339,498526,127960,429016,134187,151306.97,46920.29,28.81,34.67,153816.78,37827.06,30.85,29.56
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15827,37,427.757,52.757,99.899,479953,498464,464399,476053,428958,394360,116445.83,140469.45,24.26,28.18,117783.67,144433.41,25.36,30.34
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-A,15843,37,428.189,52.810,52.810,480248,498881,464453,476201,428958,394360,116804.90,141025.10,24.32,28.27,117859.28,144682.48,25.38,30.38
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,BL1-H,,15827,37,427.757,52.757,52.757,8110,N/A,7592,N/A,8251,N/A,3266.05,N/A,40.27,N/A,2785.81,N/A,36.69,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-W,15843,37,428.189,52.810,55.634,480248,87,464453,86,428958,86,116804.90,8.43,24.32,9.67,117859.28,8.90,25.38,10.34
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,FSC-W,28477,37,769.649,94.923,94.923,525202,107,498526,96,429016,86,151306.97,44.90,28.81,41.79,153816.78,17.79,30.85,18.53
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,N/A,All Events,N/A,N/A,30000,29,1034.483,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,SSC-H,28828,29,994.069,96.093,96.093,496084,127910,467499,119373,459794,123966,152288.44,48029.66,30.70,37.55,147365.99,37599.48,31.52,31.50
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16305,29,562.241,54.350,99.945,455756,471883,440585,451193,459783,379963,114049.57,135826.29,25.02,28.78,113696.14,137377.71,25.81,30.45
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-A,16314,29,562.552,54.380,54.380,455887,472088,440620,451250,459783,379963,114207.03,136098.32,25.05,28.83,113762.86,137411.07,25.82,30.45
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,BL1-H,,16305,29,562.241,54.350,54.350,6492,N/A,5966,N/A,6415,N/A,2898.75,N/A,44.65,N/A,2425.53,N/A,40.66,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-W,16314,29,562.552,54.380,56.591,455887,86,440620,85,459783,86,114207.03,7.99,25.05,9.29,113762.86,7.41,25.82,8.72
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,FSC-W,28828,29,994.069,96.093,96.093,496084,107,467499,93,459794,86,152288.44,48.47,30.70,45.32,147365.99,16.31,31.52,17.54
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C2.fcs,C2,Experiment,None,N/A,All Events,N/A,N/A,30000,30,1000.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C2.fcs,C2,Experiment,None,,cell,FSC-H,SSC-H,28909,30,963.633,96.363,96.363,502606,131203,476534,123973,465890,119786,150627.61,45827.04,29.97,34.93,147078.37,38294.07,30.86,30.89
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C2.fcs,C2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16875,30,562.500,56.250,99.888,464898,482371,451855,461069,422975,412702,113234.91,136116.09,24.36,28.22,113946.70,138405.16,25.22,30.02
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C2.fcs,C2,Experiment,None,,single cell,FSC-H,FSC-A,16894,30,563.133,56.313,56.313,465226,482851,452030,461239,422975,412702,113618.71,136797.09,24.42,28.33,114114.24,138572.69,25.24,30.04
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C2.fcs,C2,Experiment,None,,CTA1-GFP,BL1-H,,16875,30,562.500,56.250,56.250,8368,N/A,7845,N/A,8534,N/A,3323.20,N/A,39.72,N/A,2803.60,N/A,35.74,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C2.fcs,C2,Experiment,None,,single cell,FSC-H,FSC-W,16894,30,563.133,56.313,58.439,465226,87,452030,86,422975,86,113618.71,7.98,24.42,9.18,114114.24,7.41,25.24,8.62
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C2.fcs,C2,Experiment,None,,cell,FSC-H,FSC-W,28909,30,963.633,96.363,96.363,502606,103,476534,93,465890,86,150627.61,37.21,29.97,36.26,147078.37,14.83,30.86,15.94
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C3.fcs,C3,Experiment,None,N/A,All Events,N/A,N/A,30000,48,625.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C3.fcs,C3,Experiment,None,,cell,FSC-H,SSC-H,29099,48,606.229,96.997,96.997,459184,132973,452510,125841,435201,130025,154538.87,52684.70,33.66,39.62,162696.07,47093.31,35.95,37.42
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C3.fcs,C3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16094,48,335.292,53.647,99.969,449254,464346,444264,454927,410760,455742,117212.24,136186.71,26.09,29.33,128150.75,149597.30,28.85,32.88
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C3.fcs,C3,Experiment,None,,single cell,FSC-H,FSC-A,16099,48,335.396,53.663,53.663,449351,464488,444270,454957,410760,455742,117328.93,136404.46,26.11,29.37,128181.15,149601.75,28.85,32.88
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C3.fcs,C3,Experiment,None,,CTA1-GFP,BL1-H,,16094,48,335.292,53.647,53.647,5144,N/A,4432,N/A,5290,N/A,3246.88,N/A,63.12,N/A,2547.11,N/A,57.47,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C3.fcs,C3,Experiment,None,,single cell,FSC-H,FSC-W,16099,48,335.396,53.663,55.325,449351,86,444270,85,410760,86,117328.93,7.85,26.11,9.11,128181.15,7.41,28.85,8.72
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,C3.fcs,C3,Experiment,None,,cell,FSC-H,FSC-W,29099,48,606.229,96.997,96.997,459184,102,452510,91,435201,86,154538.87,44.10,33.66,43.13,162696.07,14.83,35.95,16.29
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D1.fcs,D1,Experiment,None,N/A,All Events,N/A,N/A,30000,32,937.500,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D1.fcs,D1,Experiment,None,,cell,FSC-H,SSC-H,28960,32,905.000,96.533,96.533,498538,130433,472528,122260,406549,123905,149170.94,48281.07,29.92,37.02,146303.71,37686.95,30.96,30.83
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D1.fcs,D1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16273,32,508.531,54.243,99.945,458337,475235,442723,453623,406589,365663,113811.71,136039.95,24.83,28.63,113466.34,138248.00,25.63,30.48
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D1.fcs,D1,Experiment,None,,single cell,FSC-H,FSC-A,16282,32,508.813,54.273,54.273,458517,475480,442836,453693,406589,365663,114047.30,136402.03,24.87,28.69,113602.00,138387.36,25.65,30.50
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D1.fcs,D1,Experiment,None,,CTA1-GFP,BL1-H,,16273,32,508.531,54.243,54.243,6131,N/A,5656,N/A,5806,N/A,2798.87,N/A,45.65,N/A,2366.23,N/A,41.84,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D1.fcs,D1,Experiment,None,,single cell,FSC-H,FSC-W,16282,32,508.813,54.273,56.222,458517,86,442836,85,406589,86,114047.30,8.03,24.87,9.31,113602.00,7.41,25.65,8.72
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D1.fcs,D1,Experiment,None,,cell,FSC-H,FSC-W,28960,32,905.000,96.533,96.533,498538,107,472528,94,406549,86,149170.94,48.08,29.92,44.94,146303.71,16.31,30.96,17.35
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D2.fcs,D2,Experiment,None,N/A,All Events,N/A,N/A,30000,32,937.500,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D2.fcs,D2,Experiment,None,,cell,FSC-H,SSC-H,28530,32,891.563,95.100,95.100,513069,133927,486545,125112,408419,130004,154101.88,49294.78,30.04,36.81,157452.12,39185.12,32.36,31.32
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D2.fcs,D2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15988,32,499.625,53.293,99.888,470628,488732,454404,466028,416887,416709,119484.91,142486.06,25.39,29.15,120685.86,146890.07,26.56,31.52
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D2.fcs,D2,Experiment,None,,single cell,FSC-H,FSC-A,16006,32,500.188,53.353,53.353,470946,489199,454477,466190,416887,416709,119851.73,143115.98,25.45,29.26,120792.61,147170.29,26.58,31.57
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D2.fcs,D2,Experiment,None,,CTA1-GFP,BL1-H,,15988,32,499.625,53.293,53.293,4889,N/A,4371,N/A,4471,N/A,2556.09,N/A,52.28,N/A,2001.51,N/A,45.79,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D2.fcs,D2,Experiment,None,,single cell,FSC-H,FSC-W,16006,32,500.188,53.353,56.102,470946,87,454477,86,416887,86,119851.73,8.36,25.45,9.62,120792.61,8.90,26.58,10.34
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D2.fcs,D2,Experiment,None,,cell,FSC-H,FSC-W,28530,32,891.563,95.100,95.100,513069,108,486545,95,408419,86,154101.88,47.33,30.04,43.96,157452.12,17.79,32.36,18.73
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D3.fcs,D3,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D3.fcs,D3,Experiment,None,,cell,FSC-H,SSC-H,28479,36,791.083,94.930,94.930,529202,136831,501310,128390,437269,117825,150020.84,47559.12,28.35,34.76,153379.42,38338.55,30.60,29.86
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D3.fcs,D3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16037,36,445.472,53.457,99.919,484683,502378,469449,479377,470003,425025,115175.35,137956.45,23.76,27.46,118441.95,142049.39,25.23,29.63
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D3.fcs,D3,Experiment,None,,single cell,FSC-H,FSC-A,16050,36,445.833,53.500,53.500,484924,502725,469534,479492,470003,425025,115446.63,138441.89,23.81,27.54,118511.63,142226.56,25.24,29.66
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D3.fcs,D3,Experiment,None,,CTA1-GFP,BL1-H,,16037,36,445.472,53.457,53.457,5822,N/A,5354,N/A,5651,N/A,2577.53,N/A,44.27,N/A,2133.46,N/A,39.85,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D3.fcs,D3,Experiment,None,,single cell,FSC-H,FSC-W,16050,36,445.833,53.500,56.357,484924,87,469534,86,470003,86,115446.63,8.27,23.81,9.46,118511.63,7.41,25.24,8.62
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,D3.fcs,D3,Experiment,None,,cell,FSC-H,FSC-W,28479,36,791.083,94.930,94.930,529202,107,501310,95,437269,86,150020.84,42.26,28.35,39.67,153379.42,17.79,30.60,18.73
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E1.fcs,E1,Experiment,None,N/A,All Events,N/A,N/A,30000,31,967.742,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E1.fcs,E1,Experiment,None,,cell,FSC-H,SSC-H,28527,31,920.226,95.090,95.090,511475,130855,483355,122255,435306,127999,155184.02,48776.23,30.34,37.28,154110.34,38534.26,31.88,31.52
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E1.fcs,E1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15705,31,506.613,52.350,99.854,467131,483578,451828,462243,435286,431239,117837.19,140242.15,25.23,29.00,116622.80,141730.63,25.81,30.66
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E1.fcs,E1,Experiment,None,,single cell,FSC-H,FSC-A,15728,31,507.355,52.427,52.427,467557,484155,452005,462453,435286,431239,118385.44,140997.74,25.32,29.12,116757.71,142016.77,25.83,30.71
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E1.fcs,E1,Experiment,None,,CTA1-GFP,BL1-H,,15705,31,506.613,52.350,52.350,6641,N/A,6149,N/A,6608,N/A,2980.67,N/A,44.88,N/A,2501.15,N/A,40.68,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E1.fcs,E1,Experiment,None,,single cell,FSC-H,FSC-W,15728,31,507.355,52.427,55.134,467557,86,452005,85,435286,86,118385.44,8.22,25.32,9.52,116757.71,7.41,25.83,8.72
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E1.fcs,E1,Experiment,None,,cell,FSC-H,FSC-W,28527,31,920.226,95.090,95.090,511475,108,483355,95,435306,86,155184.02,48.70,30.34,44.95,154110.34,17.79,31.88,18.73
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E2.fcs,E2,Experiment,None,N/A,All Events,N/A,N/A,30000,38,789.474,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E2.fcs,E2,Experiment,None,,cell,FSC-H,SSC-H,28718,38,755.737,95.727,95.727,497374,134636,471469,126214,424914,125956,149210.03,48825.98,30.00,36.27,148018.33,39160.65,31.40,31.03
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E2.fcs,E2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16532,38,435.053,55.107,99.879,461009,480226,444587,458063,424912,408605,116126.74,139078.24,25.19,28.96,117832.60,143466.75,26.50,31.32
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E2.fcs,E2,Experiment,None,,single cell,FSC-H,FSC-A,16552,38,435.579,55.173,55.173,461352,480713,444736,458378,424912,408605,116535.19,139712.25,25.26,29.06,118033.49,143640.22,26.54,31.34
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E2.fcs,E2,Experiment,None,,CTA1-GFP,BL1-H,,16532,38,435.053,55.107,55.107,6226,N/A,5700,N/A,6709,N/A,2906.12,N/A,46.67,N/A,2392.92,N/A,41.98,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E2.fcs,E2,Experiment,None,,single cell,FSC-H,FSC-W,16552,38,435.579,55.173,57.636,461352,87,444736,85,424912,86,116535.19,8.15,25.26,9.41,118033.49,7.41,26.54,8.72
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E2.fcs,E2,Experiment,None,,cell,FSC-H,FSC-W,28718,38,755.737,95.727,95.727,497374,105,471469,93,424914,86,149210.03,43.16,30.00,41.15,148018.33,16.31,31.40,17.54
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E3.fcs,E3,Experiment,None,N/A,All Events,N/A,N/A,30000,37,810.811,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E3.fcs,E3,Experiment,None,,cell,FSC-H,SSC-H,28437,37,768.568,94.790,94.790,531495,137001,506719,129414,449712,121804,150324.80,46797.37,28.28,34.16,153828.64,38117.65,30.36,29.45
d042921-0min-0Pi-R3-2-4I,0min,0Pi-0min,E3.fcs,E3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16144,37,436.324,53.813,99.901,486774,504703,473111,484151,431216,420848,115484.61,138409.19,23.72,27.42,118251.43,142775.86,24.99,29.49
