Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,30000,15,2000.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,29135,15,1942.333,97.117,97.117,472354,118988,452611,111207,467954,113658,152307.12,45659.47,32.24,38.37,146552.04,34805.52,32.38,31.30
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14751,15,983.400,49.170,99.602,444094,454641,431216,434427,375653,355375,114143.91,133963.65,25.70,29.47,112751.73,131073.70,26.15,30.17
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,14810,15,987.333,49.367,49.367,444821,456043,431610,435028,375653,355375,114950.55,135795.50,25.84,29.78,113043.80,131790.54,26.19,30.29
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,14751,15,983.400,49.170,49.170,6817,N/A,6268,N/A,7852,N/A,2980.23,N/A,43.72,N/A,2547.11,N/A,40.64,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,14810,15,987.333,49.367,50.832,444821,83,431610,81,375653,86,114950.55,8.32,25.84,10.04,113043.80,7.41,26.19,9.15
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,29135,15,1942.333,97.117,97.117,472354,112,452611,91,467954,92,152307.12,65.08,32.24,58.16,146552.04,19.27,32.38,21.18
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,17,1764.706,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,28467,17,1674.529,94.890,94.890,510423,128202,489306,119247,433122,119758,157739.87,48252.19,30.90,37.64,162168.27,37235.50,33.14,31.23
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14894,17,876.118,49.647,99.439,468007,481789,455369,461978,433122,361668,118891.47,140862.77,25.40,29.24,121999.45,144999.76,26.79,31.39
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,14978,17,881.059,49.927,49.927,469288,483977,456028,463005,433122,361668,120277.66,143713.63,25.63,29.69,122442.74,146125.05,26.85,31.56
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,14894,17,876.118,49.647,49.647,8461,N/A,7901,N/A,8535,N/A,3172.67,N/A,37.50,N/A,2633.84,N/A,33.34,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,14978,17,881.059,49.927,52.615,469288,84,456028,82,433122,86,120277.66,8.85,25.63,10.51,122442.74,8.90,26.85,10.85
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,28467,17,1674.529,94.890,94.890,510423,112,489306,92,433122,92,157739.87,61.96,30.90,55.27,162168.27,19.27,33.14,20.95
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,N/A,All Events,N/A,N/A,30000,17,1764.706,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,SSC-H,28058,17,1650.471,93.527,93.527,532818,131809,514348,123582,482279,119827,160688.84,48126.27,30.16,36.51,171220.28,38265.91,33.29,30.96
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13509,17,794.647,45.030,99.338,483000,496763,469169,475716,461960,355104,123579.56,146964.00,25.59,29.58,130381.32,154473.57,27.79,32.47
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-A,13599,17,799.941,45.330,45.330,484572,499374,469996,476810,461960,355104,125128.12,150098.51,25.82,30.06,131276.81,155852.39,27.93,32.69
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,BL1-H,,13509,17,794.647,45.030,45.030,9242,N/A,8627,N/A,9144,N/A,3668.05,N/A,39.69,N/A,3156.46,N/A,36.59,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-W,13599,17,799.941,45.330,48.467,484572,84,469996,82,461960,86,125128.12,9.08,25.82,10.78,131276.81,8.90,27.93,10.85
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,FSC-W,28058,17,1650.471,93.527,93.527,532818,116,514348,94,482279,92,160688.84,65.65,30.16,56.79,171220.28,22.24,33.29,23.66
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,17,1764.706,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,28750,17,1691.176,95.833,95.833,491007,123639,469724,114319,435154,111576,160008.20,48411.05,32.59,39.16,162408.45,37277.01,34.58,32.61
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14112,17,830.118,47.040,99.471,453684,466785,439640,445332,435193,431038,119595.27,141201.69,26.36,30.25,124393.10,145348.17,28.29,32.64
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,14187,17,834.529,47.290,47.290,454736,468742,440203,446178,435193,431038,120647.91,143684.11,26.53,30.65,124863.09,146559.46,28.36,32.85
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,BL1-H,,14112,17,830.118,47.040,47.040,7417,N/A,6871,N/A,8246,N/A,3253.41,N/A,43.86,N/A,2821.39,N/A,41.06,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-W,14187,17,834.529,47.290,49.346,454736,83,440203,82,435193,86,120647.91,8.61,26.53,10.34,124863.09,8.90,28.36,10.85
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,FSC-W,28750,17,1691.176,95.833,95.833,491007,114,469724,92,435154,93,160008.20,66.48,32.59,58.27,162408.45,20.76,34.58,22.56
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,N/A,All Events,N/A,N/A,30000,17,1764.706,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,SSC-H,28369,17,1668.765,94.563,94.563,524856,130593,504778,121577,484490,119802,158200.65,47994.95,30.14,36.75,165327.69,36984.94,32.75,30.42
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14587,17,858.059,48.623,99.427,479192,495089,466444,475157,470184,453557,121191.09,144485.18,25.29,29.18,126470.23,151892.37,27.11,31.97
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-A,14671,17,863.000,48.903,48.903,480465,497315,467308,476079,470184,453557,122455.32,147265.35,25.49,29.61,127362.75,152999.87,27.25,32.14
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,BL1-H,,14587,17,858.059,48.623,48.623,8721,N/A,8178,N/A,9485,N/A,3266.91,N/A,37.46,N/A,2757.64,N/A,33.72,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-W,14671,17,863.000,48.903,51.715,480465,85,467308,83,470184,86,122455.32,8.97,25.49,10.61,127362.75,8.90,27.25,10.72
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,FSC-W,28369,17,1668.765,94.563,94.563,524856,113,504778,93,484490,92,158200.65,62.36,30.14,55.03,165327.69,20.76,32.75,22.32
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,N/A,All Events,N/A,N/A,30000,17,1764.706,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,SSC-H,28090,17,1652.353,93.633,93.633,531612,133493,513189,125334,507008,130092,158483.52,47641.27,29.81,35.69,170135.76,37949.37,33.15,30.28
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14663,17,862.529,48.877,99.613,484190,499581,471935,480194,449523,482363,122868.78,146068.77,25.38,29.24,131152.28,155287.52,27.79,32.34
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-A,14720,17,865.882,49.067,49.067,484940,500985,472271,480878,449523,482363,123534.27,147681.89,25.47,29.48,131511.07,156014.74,27.85,32.44
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,BL1-H,,14663,17,862.529,48.877,48.877,8577,N/A,7956,N/A,8833,N/A,3441.14,N/A,40.12,N/A,3027.47,N/A,38.05,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-W,14720,17,865.882,49.067,52.403,484940,85,472271,83,449523,86,123534.27,9.10,25.47,10.73,131511.07,8.90,27.85,10.72
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,FSC-W,28090,17,1652.353,93.633,93.633,531612,114,513189,93,507008,93,158483.52,62.68,29.81,55.12,170135.76,20.76,33.15,22.32
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,N/A,All Events,N/A,N/A,30000,17,1764.706,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,SSC-H,28584,17,1681.412,95.280,95.280,512383,124866,489520,115776,478177,107523,157266.01,47657.03,30.69,38.17,158841.31,36427.48,32.45,31.46
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15134,17,890.235,50.447,99.553,468282,481627,455042,461726,459770,377980,119395.63,141256.61,25.50,29.33,122069.13,144781.08,26.83,31.36
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-A,15202,17,894.235,50.673,50.673,469186,483291,455478,462564,459770,377980,120284.48,143289.16,25.64,29.65,122303.38,145586.13,26.85,31.47
d042821-0min-CTA1pr-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,BL1-H,,15134,17,890.235,50.447,50.447,6485,N/A,6019,N/A,7247,N/A,2762.64,N/A,42.60,N/A,2392.18,N/A,39.75,N/A
