Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,30000,32,937.500,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,28670,32,895.938,95.567,95.567,494223,131294,467421,122505,394317,127981,149145.26,50035.57,30.18,38.11,145059.06,37451.96,31.03,30.57
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16102,32,503.188,53.673,99.950,458714,474573,442440,452950,429050,410849,117566.57,139105.94,25.63,29.31,116056.44,139583.82,26.23,30.82
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,16110,32,503.438,53.700,53.700,458842,474767,442555,453011,429050,410849,117700.29,139354.29,25.65,29.35,116119.45,139710.58,26.24,30.84
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,16102,32,503.188,53.673,53.673,6032,N/A,5436,N/A,6228,N/A,3053.71,N/A,50.63,N/A,2508.56,N/A,46.15,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,16110,32,503.438,53.700,56.191,458842,86,442555,85,429050,86,117700.29,8.16,25.65,9.48,116119.45,7.41,26.24,8.72
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,28670,32,895.938,95.567,95.567,494223,106,467421,94,394317,86,149145.26,45.59,30.18,43.08,145059.06,16.31,31.03,17.35
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,63,476.190,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,29039,63,460.937,96.797,96.797,513847,125417,488371,118238,441286,121889,144926.83,44694.57,28.20,35.64,140949.30,34709.15,28.86,29.36
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,18081,63,287.000,60.270,99.983,476179,492263,464099,472917,441320,443397,110748.17,131583.98,23.26,26.73,111875.51,134188.64,24.11,28.37
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,18084,63,287.048,60.280,60.280,476235,492331,464126,472931,441320,443397,110826.06,131679.61,23.27,26.75,111908.13,134210.88,24.11,28.38
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,18081,63,287.000,60.270,60.270,7795,N/A,7287,N/A,7244,N/A,3165.47,N/A,40.61,N/A,2690.92,N/A,36.93,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,18084,63,287.048,60.280,62.275,476235,88,464126,87,441320,86,110826.06,7.83,23.27,8.92,111908.13,7.41,24.11,8.52
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,29039,63,460.937,96.797,96.797,513847,101,488371,93,441286,86,144926.83,31.56,28.20,31.33,140949.30,13.34,28.86,14.35
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,N/A,All Events,N/A,N/A,30000,64,468.750,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,SSC-H,29075,64,454.297,96.917,96.917,530024,125325,506271,119315,465962,121923,142863.32,42499.58,26.95,33.91,139893.69,33773.63,27.63,28.31
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,17033,64,266.141,56.777,99.953,493493,509963,480774,489502,427006,467946,112384.75,134274.94,22.77,26.33,113067.52,136943.31,23.52,27.98
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-A,17041,64,266.266,56.803,56.803,493633,510151,480808,489648,427006,467946,112548.55,134524.25,22.80,26.37,113272.12,137039.68,23.56,27.99
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,BL1-H,,17033,64,266.141,56.777,56.777,8926,N/A,8455,N/A,8992,N/A,3565.34,N/A,39.94,N/A,3040.81,N/A,35.96,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-W,17041,64,266.266,56.803,58.610,493633,88,480808,87,427006,86,112548.55,8.05,22.80,9.15,113272.12,7.41,23.56,8.52
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,FSC-W,29075,64,454.297,96.917,96.917,530024,102,506271,95,465962,86,142863.32,32.09,26.95,31.43,139893.69,16.31,27.63,17.17
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,34,882.353,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,28785,34,846.618,95.950,95.950,495964,130835,470133,122276,425020,129959,149423.25,49535.63,30.13,37.86,145776.64,37385.24,31.01,30.57
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16028,34,471.412,53.427,99.944,459979,476224,444741,456114,424999,396143,116342.43,138146.18,25.29,29.01,115383.34,138818.06,25.94,30.43
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,16037,34,471.676,53.457,53.457,460141,476450,444777,456168,424999,396143,116540.27,138442.85,25.33,29.06,115466.37,139048.60,25.96,30.48
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,BL1-H,,16028,34,471.412,53.427,53.427,6779,N/A,6224,N/A,6915,N/A,3137.77,N/A,46.28,N/A,2683.51,N/A,43.12,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-W,16037,34,471.676,53.457,55.713,460141,86,444777,85,424999,86,116540.27,8.07,25.33,9.37,115466.37,7.41,25.96,8.72
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,FSC-W,28785,34,846.618,95.950,95.950,495964,106,470133,94,425020,86,149423.25,46.70,30.13,43.87,145776.64,16.31,31.01,17.35
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,N/A,All Events,N/A,N/A,30000,63,476.190,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,SSC-H,28944,63,459.429,96.480,96.480,520335,125783,496084,118459,427065,128049,145502.90,44849.89,27.96,35.66,142805.51,34945.62,28.79,29.50
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,18207,63,289.000,60.690,99.945,481526,496798,469581,478478,426982,467917,111250.63,131553.46,23.10,26.48,112803.62,134989.25,24.02,28.21
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-A,18217,63,289.159,60.723,60.723,481679,497024,469622,478518,426982,467917,111425.33,131871.30,23.13,26.53,112879.23,135045.58,24.04,28.22
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,BL1-H,,18207,63,289.000,60.690,60.690,8143,N/A,7596,N/A,8256,N/A,3435.99,N/A,42.19,N/A,2867.35,N/A,37.75,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-W,18217,63,289.159,60.723,62.939,481679,88,469622,87,426982,87,111425.33,7.89,23.13,8.97,112879.23,7.41,24.04,8.52
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,FSC-W,28944,63,459.429,96.480,96.480,520335,101,496084,93,427065,87,145502.90,31.65,27.96,31.44,142805.51,13.34,28.79,14.35
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,N/A,All Events,N/A,N/A,30000,42,714.286,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,SSC-H,28392,42,676.000,94.640,94.640,535972,135973,512504,128471,445543,125937,150108.80,47660.88,28.01,35.05,156388.35,37260.70,30.51,29.00
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15928,42,379.238,53.093,99.925,488615,508602,474322,486887,445602,441395,115437.61,139537.02,23.63,27.44,118281.08,145660.26,24.94,29.92
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-A,15940,42,379.524,53.133,53.133,488820,508896,474447,487093,445602,441395,115667.14,139912.03,23.66,27.49,118367.82,145845.58,24.95,29.94
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,BL1-H,,15928,42,379.238,53.093,53.093,8490,N/A,7952,N/A,7981,N/A,3425.78,N/A,40.35,N/A,2892.55,N/A,36.38,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-W,15940,42,379.524,53.133,56.143,488820,88,474447,86,445602,86,115667.14,8.38,23.66,9.54,118367.82,7.41,24.95,8.62
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,FSC-W,28392,42,676.000,94.640,94.640,535972,107,512504,96,445543,86,150108.80,42.40,28.01,39.61,156388.35,17.79,30.51,18.53
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,N/A,All Events,N/A,N/A,30000,43,697.674,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,SSC-H,28557,43,664.116,95.190,95.190,513362,132518,486954,123705,412715,125943,151053.60,49224.46,29.42,37.15,150884.20,37920.46,30.99,30.65
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16069,43,373.698,53.563,99.888,470510,490436,454743,468344,412635,388191,116187.03,139742.26,24.69,28.49,116026.79,143121.31,25.51,30.56
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-A,16087,43,374.116,53.623,53.623,470864,490916,454893,468510,412635,388191,116609.74,140405.72,24.77,28.60,116324.79,143308.11,25.57,30.59
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,BL1-H,,16069,43,373.698,53.563,53.563,5295,N/A,4870,N/A,5028,N/A,2459.74,N/A,46.45,N/A,2063.78,N/A,42.38,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-W,16087,43,374.116,53.623,56.333,470864,87,454893,86,412635,86,116609.74,8.22,24.77,9.44,116324.79,7.41,25.57,8.62
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,FSC-W,28557,43,664.116,95.190,95.190,513362,106,486954,95,412715,86,151053.60,41.53,29.42,39.34,150884.20,17.79,30.99,18.73
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,C2.fcs,C2,Experiment,None,N/A,All Events,N/A,N/A,30000,40,750.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,C2.fcs,C2,Experiment,None,,cell,FSC-H,SSC-H,28487,40,712.175,94.957,94.957,518349,134244,492438,126059,439382,130069,150656.28,49176.48,29.06,36.63,154518.05,37709.93,31.38,29.91
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,C2.fcs,C2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16247,40,406.175,54.157,99.926,473240,491950,458168,470972,441348,439279,115675.13,138423.48,24.44,28.14,117143.19,143171.71,25.57,30.40
d050421-0min-H2O2-R3-2-4I,0min,0Pi-0min,C2.fcs,C2,Experiment,None,,single cell,FSC-H,FSC-A,16259,40,406.475,54.197,54.197,473459,492257,458319,471161,441348,439279,115918.05,138835.47,24.48,28.20,117189.15,143285.87,25.57,30.41
