Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,C8,11318,6048,8531,3737.25,55.24,52.29
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,D5,12939,20862,21326,9182.18,41.86,41.11
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,D6,13726,15862,17152,7568.03,44.97,44.21
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,D7,11984,5860,6232,3372.64,52.07,49.51
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,D8,11519,5790,7361,3537.34,55.32,51.88
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,E5,13061,18466,18282,7714.83,39.73,37.62
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,E6,14507,15076,17150,7114.58,44.37,44.28
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,E7,13744,5822,6814,3176.82,49.76,46.83
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,E8,11643,5929,7581,3550.16,54.34,50.59
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,F5,12306,20405,22334,8519.32,39.83,40.23
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,F7,11463,6473,8249,3763.67,52.32,48.35
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,G5,12129,19882,22331,8361.21,39.97,39.83
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,G7,12174,6412,6815,3548.74,50.08,48.41
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,H5,12607,20572,22849,9275.38,42.74,43.23
Rep3-0Pi-Ctrl,d101921-210min-0Pi-rim15-R3,210min,H7,11278,7009,8693,4916.87,61.17,52.67
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,A9,11915,35737,37381,15651.07,42.4,40.28
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,A10,14099,18141,22859,8219.03,43.32,41.65
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,A11,11325,9491,11192,5677.26,53.58,49.38
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,A12,12215,7658,8689,5920.17,65.72,56.3
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,B9,11295,33394,33166,15446.71,43.89,42.55
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,B10,15036,19494,22841,8715.04,43,40.69
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,B11,10701,8768,9825,5455.01,55.17,49.85
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,B12,12493,8382,10004,5546.52,57.72,51.47
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,C9,11753,21222,23386,8990.58,40.77,39.9
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,C10,13624,14302,19124,7284.03,47.7,45.52
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,C11,10738,7990,8110,5356.77,58.53,51.24
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,C12,11901,6335,7728,5750.56,74.95,60.08
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,D9,12629,22067,23906,9402.26,40.86,40.57
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,D10,13462,15931,17143,7836.72,46.65,46.12
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,D11,11141,7643,8836,4457.73,52.55,50.22
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,D12,11678,7265,8843,5297.21,62.78,56.26
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,E9,12409,18868,19960,7938.83,40.02,38.61
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,E10,14638,14372,17151,7076.7,46.35,44.53
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,E11,13834,6979,8547,4474.65,56.41,49.88
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,E12,12278,6723,7248,5347.8,67.56,56.43
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,F9,11557,19168,20911,8157.26,40.57,41
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,F11,12190,7964,8395,5404.19,58.99,55.21
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,G9,12150,19299,20401,8673.86,43.4,41.65
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,G11,11821,7471,7594,5409.4,61.96,56.34
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,H9,12870,18676,23913,9037.06,46.27,43.33
Rep1-0Pi-Ctrl,d101421-240min-0Pi-rim15-R1,240min,H11,11609,8070,9469,5298.21,58.08,52.14
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,A9,10631,35811,42312,17137.61,47.21,40.53
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,A10,12191,16961,19112,7503.7,41.91,41.58
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,A11,11657,8663,9998,4848.71,50.51,47.13
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,A12,8961,6216,8827,4653.33,64.32,53.26
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,B9,11351,38252,40289,16226.66,41.05,37.34
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,B10,12854,20132,22835,8776.14,41.65,41.04
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,B11,10475,9189,10019,5182.99,51.26,47.74
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,B12,9723,8095,9830,4837,53.55,50.2
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,C9,11565,22116,25043,10170.49,44.82,42.64
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,C10,12799,15232,17911,7147.27,44.56,43.82
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,C11,10677,7457,7858,4568.27,54.78,50.92
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,C12,9234,7154,8256,4421.54,55.28,52.25
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,D9,12164,21622,22344,10252.92,46.97,43.31
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,D10,12236,13175,13924,6657.29,47.58,46.29
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,D11,11390,6948,8383,4324.92,56.04,50.05
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,D12,10638,4931,5501,5555.87,88.82,60.98
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,E9,12755,19888,21351,8113.61,38.94,37.16
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,E10,12946,15678,18307,7301.31,43.99,43.16
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,E11,11588,6719,7489,4397.52,57.45,50.63
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,E12,11533,7434,9329,5122.41,59.86,53.35
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,F9,10946,22308,23403,8881.98,38.73,39.06
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,F11,10862,6972,7599,4818.63,59.99,56.59
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,G9,10423,19119,21360,8461,42.34,42.13
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,G11,10640,5388,6809,5756.38,85.6,57.39
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,H9,11577,21902,25029,10049.44,44.26,43.57
Rep2-0Pi-Ctrl,d101521-240min-0Pi-rim15-R2,240min,H11,10664,7898,9822,5780.7,63.61,53.98
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,A9,12660,32332,35688,13451.38,40.11,37.83
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,A10,14991,17305,19536,7849.25,43.22,41.89
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,A11,10395,9398,10380,5618.28,53.57,49.66
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,A12,11583,7169,8399,5135.72,61.85,54.7
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,B9,12706,32076,34831,13349.32,40.2,37.69
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,B10,15677,18655,22353,8322.82,42.62,41.4
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,B11,11834,9654,9654,5176.6,48.92,45.91
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,B12,11473,7756,8996,5137.05,58.2,53.26
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,C9,12473,21193,20894,9018.29,40.78,39.96
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,C10,14400,15078,16427,7356.61,45.69,44.4
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,C11,10213,6996,8115,4455.37,56.03,51.01
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,C12,11248,7667,9310,5089.13,58.23,53.56
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,D9,12500,21340,22321,9202.39,41.49,41.32
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,D10,14063,15412,16414,7211.85,44.17,44.66
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,D11,11087,6916,9323,4274.72,54.95,51.58
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,D12,11714,7415,9146,4689.9,56.45,53.04
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,E9,13609,19467,22328,8104.54,39.68,38.11
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,E10,13465,13799,14204,6425.07,43.96,42.85
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,E11,12949,6432,8390,3936.03,54.57,51.59
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,E12,12021,7210,8985,4646.76,56.97,51.94
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,F9,11956,20157,21356,8295.2,39.37,39.18
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,F11,10467,7543,11207,5323.31,60.62,54.58
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,G9,12113,20848,21352,8499.22,39.08,39.01
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,G11,10398,7969,8546,5189.45,56.96,54.5
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,H9,12636,19949,23919,8950.17,42.9,42.64
Rep3-0Pi-Ctrl,d101921-240min-0Pi-rim15-R3,240min,H11,9004,8249,8831,6029.55,62.71,55.34
