Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d051221-120min-0Pi-R3-6-8I,120min,120min,A6.fcs,A6,Experiment,None,,cell,FSC-H,SSC-H,23180,40,579.500,77.267,77.267,636090,187019,664367,184952,703481,183305,173336.21,60461.46,27.25,32.33,178588.06,62030.50,26.88,33.54
d051221-120min-0Pi-R3-6-8I,120min,120min,A6.fcs,A6,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,9681,40,242.025,32.270,99.507,561252,593185,569025,600545,629772,654180,132121.48,160012.70,23.54,26.98,146703.27,183074.41,25.78,30.48
d051221-120min-0Pi-R3-6-8I,120min,120min,A6.fcs,A6,Experiment,None,,single cell,FSC-H,FSC-A,9729,40,243.225,32.430,32.430,562522,594777,569948,601487,629772,654180,133043.43,161225.06,23.65,27.11,147745.54,183660.04,25.92,30.53
d051221-120min-0Pi-R3-6-8I,120min,120min,A6.fcs,A6,Experiment,None,,CTA1-GFP,BL1-H,,9681,40,242.025,32.270,32.270,18027,N/A,16737,N/A,18680,N/A,8823.76,N/A,48.95,N/A,7754.00,N/A,46.33,N/A
d051221-120min-0Pi-R3-6-8I,120min,120min,A6.fcs,A6,Experiment,None,,single cell,FSC-H,FSC-W,9729,40,243.225,32.430,41.972,562522,92,569948,91,629772,86,133043.43,9.71,23.65,10.60,147745.54,10.38,25.92,11.40
d051221-120min-0Pi-R3-6-8I,120min,120min,A6.fcs,A6,Experiment,None,,cell,FSC-H,FSC-W,23180,40,579.500,77.267,77.267,636090,116,664367,107,703481,97,173336.21,42.08,27.25,36.25,178588.06,26.69,26.88,24.94
d051221-120min-0Pi-R3-6-8I,120min,120min,A7.fcs,A7,Experiment,None,N/A,All Events,N/A,N/A,30000,35,857.143,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d051221-120min-0Pi-R3-6-8I,120min,120min,A7.fcs,A7,Experiment,None,,cell,FSC-H,SSC-H,23409,35,668.829,78.030,78.030,627115,181825,651615,179551,760829,185345,176745.25,60103.25,28.18,33.06,188432.53,61132.04,28.92,34.05
d051221-120min-0Pi-R3-6-8I,120min,120min,A7.fcs,A7,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,9662,35,276.057,32.207,99.362,560557,589918,564330,591594,541480,559753,133823.51,161898.12,23.87,27.44,147975.34,184820.17,26.22,31.24
d051221-120min-0Pi-R3-6-8I,120min,120min,A7.fcs,A7,Experiment,None,,single cell,FSC-H,FSC-A,9724,35,277.829,32.413,32.413,562177,592019,565318,592797,541480,559753,134973.91,163510.44,24.01,27.62,148675.13,186004.77,26.30,31.38
d051221-120min-0Pi-R3-6-8I,120min,120min,A7.fcs,A7,Experiment,None,,CTA1-GFP,BL1-H,,9662,35,276.057,32.207,32.207,16019,N/A,15385,N/A,16769,N/A,6563.47,N/A,40.97,N/A,6132.03,N/A,39.86,N/A
d051221-120min-0Pi-R3-6-8I,120min,120min,A7.fcs,A7,Experiment,None,,single cell,FSC-H,FSC-W,9724,35,277.829,32.413,41.540,562177,91,565318,90,541480,86,134973.91,9.81,24.01,10.80,148675.13,10.38,26.30,11.53
d051221-120min-0Pi-R3-6-8I,120min,120min,A7.fcs,A7,Experiment,None,,cell,FSC-H,FSC-W,23409,35,668.829,78.030,78.030,627115,117,651615,106,760829,86,176745.25,44.66,28.18,38.28,188432.53,28.17,28.92,26.57
d051221-120min-0Pi-R3-6-8I,120min,120min,A8.fcs,A8,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d051221-120min-0Pi-R3-6-8I,120min,120min,A8.fcs,A8,Experiment,None,,cell,FSC-H,SSC-H,23190,36,644.167,77.300,77.300,630028,182284,657274,180631,736323,179210,177545.79,60244.95,28.18,33.05,186861.71,60759.17,28.43,33.64
d051221-120min-0Pi-R3-6-8I,120min,120min,A8.fcs,A8,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,9563,36,265.639,31.877,99.501,558078,586907,563628,590206,531356,677148,134743.87,163007.09,24.14,27.77,153007.28,190798.76,27.15,32.33
d051221-120min-0Pi-R3-6-8I,120min,120min,A8.fcs,A8,Experiment,None,,single cell,FSC-H,FSC-A,9611,36,266.972,32.037,32.037,559363,588587,564651,591592,531356,677148,135661.47,164332.36,24.25,27.92,153140.72,191575.64,27.12,32.38
d051221-120min-0Pi-R3-6-8I,120min,120min,A8.fcs,A8,Experiment,None,,CTA1-GFP,BL1-H,,9563,36,265.639,31.877,31.877,25860,N/A,24827,N/A,27466,N/A,10451.85,N/A,40.42,N/A,9106.13,N/A,36.68,N/A
