Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d041723-120min-tpd3-tip41-R1,120min,120min,B6.fcs,B6,Experiment,None,,single cell,FSC-H,FSC-A,8258,49,168.531,27.527,27.527,553100,577864,554024,578589,556207,635890,128780.50,152202.84,23.28,26.34,138877.36,168121.65,25.07,29.06
d041723-120min-tpd3-tip41-R1,120min,120min,B6.fcs,B6,Experiment,None,,CTA1-GFP,BL1-H,,8241,49,168.184,27.470,27.470,13563,N/A,12917,N/A,12324,N/A,5683.64,N/A,41.90,N/A,4990.43,N/A,38.63,N/A
d041723-120min-tpd3-tip41-R1,120min,120min,B6.fcs,B6,Experiment,None,,single cell,FSC-H,FSC-W,8258,49,168.531,27.527,34.365,553100,91,554024,91,556207,87,128780.50,9.86,23.28,10.80,138877.36,11.86,25.07,13.03
d041723-120min-tpd3-tip41-R1,120min,120min,B6.fcs,B6,Experiment,None,,cell,FSC-H,FSC-W,24030,49,490.408,80.100,80.100,625637,117,658505,112,721863,87,191116.91,34.76,30.55,29.65,187519.24,32.62,28.48,29.12
d041723-120min-tpd3-tip41-R1,120min,120min,B7.fcs,B7,Experiment,None,N/A,All Events,N/A,N/A,30000,44,681.818,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d041723-120min-tpd3-tip41-R1,120min,120min,B7.fcs,B7,Experiment,None,,cell,FSC-H,SSC-H,23038,44,523.591,76.793,76.793,647323,150520,666577,141474,707583,111625,160615.54,57215.18,24.81,38.01,177642.16,56464.08,26.65,39.91
d041723-120min-tpd3-tip41-R1,120min,120min,B7.fcs,B7,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,8326,44,189.227,27.753,99.641,556990,581555,557065,581112,629648,510939,129438.44,151276.53,23.24,26.01,153131.82,176742.23,27.49,30.41
d041723-120min-tpd3-tip41-R1,120min,120min,B7.fcs,B7,Experiment,None,,single cell,FSC-H,FSC-A,8356,44,189.909,27.853,27.853,557888,582739,557865,582104,629648,510939,130085.95,152324.59,23.32,26.14,153733.02,177208.50,27.56,30.44
d041723-120min-tpd3-tip41-R1,120min,120min,B7.fcs,B7,Experiment,None,,CTA1-GFP,BL1-H,,8326,44,189.227,27.753,27.753,4519,N/A,4135,N/A,5499,N/A,2566.12,N/A,56.78,N/A,2183.87,N/A,52.82,N/A
d041723-120min-tpd3-tip41-R1,120min,120min,B7.fcs,B7,Experiment,None,,single cell,FSC-H,FSC-W,8356,44,189.909,27.853,36.271,557888,91,557865,90,629648,86,130085.95,9.91,23.32,10.93,153733.02,11.86,27.56,13.18
d041723-120min-tpd3-tip41-R1,120min,120min,B7.fcs,B7,Experiment,None,,cell,FSC-H,FSC-W,23038,44,523.591,76.793,76.793,647323,122,666577,114,707583,100,160615.54,38.62,24.81,31.65,177642.16,34.10,26.65,29.91
d041723-120min-tpd3-tip41-R1,120min,120min,B8.fcs,B8,Experiment,None,N/A,All Events,N/A,N/A,30000,41,731.707,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d041723-120min-tpd3-tip41-R1,120min,120min,B8.fcs,B8,Experiment,None,,cell,FSC-H,SSC-H,25037,41,610.659,83.457,83.457,601171,135908,612575,122830,640123,111575,170405.36,55460.18,28.35,40.81,191010.77,47684.86,31.18,38.82
