Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d011322-0min-0Pi-gtr1-R3,0min,0min,F4.fcs,F4,Experiment,None,N/A,All Events,N/A,N/A,30000,50,600.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011322-0min-0Pi-gtr1-R3,0min,0min,F4.fcs,F4,Experiment,None,,cell,FSC-H,SSC-H,28130,50,562.600,93.767,93.767,544202,143485,519218,133941,412634,117793,150636.96,48265.21,27.68,33.64,162743.52,39102.83,31.34,29.19
d011322-0min-0Pi-gtr1-R3,0min,0min,F4.fcs,F4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,17343,50,346.860,57.810,99.902,495488,521293,475062,495032,447693,425008,115844.51,141062.61,23.38,27.06,121083.94,149068.01,25.49,30.11
d011322-0min-0Pi-gtr1-R3,0min,0min,F4.fcs,F4,Experiment,None,,single cell,FSC-H,FSC-A,17360,50,347.200,57.867,57.867,495781,521683,475227,495177,447693,425008,116172.00,141545.47,23.43,27.13,121256.66,149225.91,25.52,30.14
d011322-0min-0Pi-gtr1-R3,0min,0min,F4.fcs,F4,Experiment,None,,CTA1-GFP,BL1-H,,17343,50,346.860,57.810,57.810,7302,N/A,6685,N/A,7241,N/A,3374.92,N/A,46.22,N/A,2736.88,N/A,40.94,N/A
d011322-0min-0Pi-gtr1-R3,0min,0min,F4.fcs,F4,Experiment,None,,single cell,FSC-H,FSC-W,17360,50,347.200,57.867,61.713,495781,87,475227,86,447693,86,116172.00,8.87,23.43,10.16,121256.66,8.90,25.52,10.34
d011322-0min-0Pi-gtr1-R3,0min,0min,F4.fcs,F4,Experiment,None,,cell,FSC-H,FSC-W,28130,50,562.600,93.767,93.767,544202,103,519218,93,412634,86,150636.96,37.04,27.68,35.89,162743.52,16.31,31.34,17.54
d011322-0min-0Pi-gtr1-R3,0min,0min,G4.fcs,G4,Experiment,None,N/A,All Events,N/A,N/A,30000,49,612.245,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011322-0min-0Pi-gtr1-R3,0min,0min,G4.fcs,G4,Experiment,None,,cell,FSC-H,SSC-H,28156,49,574.612,93.853,93.853,535701,142373,509710,132347,429198,113618,150096.81,48483.28,28.02,34.05,163006.68,39171.77,31.98,29.60
d011322-0min-0Pi-gtr1-R3,0min,0min,G4.fcs,G4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,17424,49,355.592,58.080,99.903,483688,509798,465626,484755,429221,457775,113160.93,137754.19,23.40,27.02,117281.07,144463.06,25.19,29.80
